"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,178.328785549577,141.1,216
2024,100,159.78804765565,46,217.9
2025,100,143.09857801691,41,212
2026,100,127.868370484243,36,207
2027,100,114.148731744812,32,200
2028,100,101.223866256726,28,190
2029,100,89.4803996925442,24,179
2030,100,79.5285357417371,21,168.9
2031,100,69.0045157571099,18,156
2032,100,60.048712528824,15,141.9
2033,100,52.8735588009224,13,128
2034,100,46.4435049961568,11,116
2035,100,40.2547079169869,10,99
2036,100,35.3035165257494,9,87
2037,100,30.9440814757879,8,75
2038,100,26.9355303612606,7,62
2039,100,23.3897963105304,6,50
2040,100,20.2784396617986,5,41
2041,100,17.1872598001537,5,35
2042,100,14.8077440430438,4,30
2043,100,12.5694657955419,3,24
2044,100,10.7044581091468,3,20
2045,100,9.09069946195234,2,16
2046,100,7.85751345119139,2,12.6750000000001
2047,100,6.66333589546503,1,10
2048,100,5.44215987701768,1,8
2049,100,4.3522290545734,0,7
2050,100,3.54371637202152,0,6
2051,100,2.8488662567256,0,5
2052,100,2.17813220599539,0,4
2022,125,250,250,250
2023,125,224.127681518152,175.1,272.9
2024,125,201.006394389439,59,276.9
2025,125,177.894183168317,52,272
2026,125,158.785478547855,46,262.9
2027,125,139.821369636964,39,252
2028,125,124.089108910891,32,242.9
2029,125,109.977103960396,27,227.9
2030,125,98.0183580858086,22,216
2031,125,87.6687293729373,16,203.8
2032,125,76.960396039604,14,187
2033,125,66.6670792079208,12,170
2034,125,56.7353547854785,11,149.8
2035,125,49.2735148514851,10,130.9
2036,125,42.9249174917492,9,111
2037,125,36.9405940594059,8,86.9000000000001
2038,125,31.5480610561056,7,65.9000000000001
2039,125,27.2188531353135,6,55
2040,125,22.4575082508251,5.5,45
2041,125,19.477103960396,5,39
2042,125,16.4828795379538,4,34
2043,125,13.5614686468647,4,30.975
2044,125,11.5101072607261,3,27
2045,125,9.7549504950495,2.05,22
2046,125,8.16419141914191,2,17
2047,125,6.70090759075908,1,11
2048,125,5.5210396039604,1,9
2049,125,4.46947194719472,0,7
2050,125,3.60684818481848,0,6
2051,125,2.91233498349835,0,5
2052,125,2.20276402640264,0,4
2022,150,300,300,300
2023,150,264.674401197605,83.175,327.3
2024,150,235.602919161677,69,328.3
2025,150,207.429266467066,61,318.3
2026,150,183.223053892216,53,312
2027,150,163.431511976048,44.7,304.3
2028,150,141.646706586826,37,289
2029,150,128.235778443114,25.7,280.6
2030,150,109.364146706587,17,261
2031,150,93.1366017964072,15,232
2032,150,82.309131736527,13,219.3
2033,150,72.4520958083832,11,201
2034,150,61.6957335329341,10,174
2035,150,53.7533682634731,9,146.9
2036,150,47.1672904191617,8,117.9
2037,150,40.5568862275449,7.925,90
2038,150,36.2601047904192,7,73.3000000000001
2039,150,29.6740269461078,6,56
2040,150,25.3338323353293,5.7,48
2041,150,22.1586826347305,5,43.3000000000001
2042,150,18.2200598802395,4,39
2043,150,15.0763473053892,4,34
2044,150,11.999625748503,3,29
2045,150,9.92552395209581,2,25
2046,150,8.12125748502994,2,19.3000000000001
2047,150,6.69835329341317,1,12.3000000000001
2048,150,5.40531437125748,1,9
2049,150,4.35928143712575,0,7
2050,150,3.52245508982036,0,6
2051,150,2.78405688622754,0,5
2052,150,2.11414670658683,0,4
2022,175,350,350,350
2023,175,308.516795865633,96.65,380
2024,175,268.285529715762,79,386.4
2025,175,240.571059431525,69.15,374.4
2026,175,209.649870801034,60.6,366
2027,175,186.076873385013,51.6,353.8
2028,175,165.755167958656,40.6,345.8
2029,175,143.593669250646,20.8,320.4
2030,175,123.934754521964,18,293.4
2031,175,105.093023255814,17,273.4
2032,175,92.4450904392765,15,236.2
2033,175,83.7532299741602,13,229
2034,175,70.0290697674419,12,204
2035,175,57.6466408268734,10,160.4
2036,175,46.9735142118863,9,101.8
2037,175,40.9870801033592,8,84.4
2038,175,35.3023255813954,8,66
2039,175,29.0962532299742,7,57
2040,175,25.3772609819121,6,52
2041,175,21.1815245478036,5.5,43.4
2042,175,17.609173126615,5,39.4
2043,175,14.6912144702842,4,35
2044,175,11.8804909560724,4,28
2045,175,10.2758397932817,3,25
2046,175,8.48320413436693,2,19
2047,175,7.21963824289406,2,15.4
2048,175,5.75452196382429,1,9
2049,175,4.62984496124031,0,7
2050,175,3.65180878552972,0,6
2051,175,2.89405684754522,0,5
2052,175,2.1905684754522,0,4
2022,200,400,400,400
2023,200,357.842708333333,118,438.1
2024,200,319.034375,93,444.1
2025,200,283.901041666667,79.925,426.2
2026,200,244.609375,68.675,417.2
2027,200,208.833333333333,53.9,384.6
2028,200,178.015625,40.9,366.5
2029,200,154.479166666667,21.975,358.8
2030,200,136.077083333333,17.475,327.4
2031,200,116.989583333333,16,280.9
2032,200,103.071875,15,268.2
2033,200,88.9291666666667,14,238.5
2034,200,77.2927083333333,13,221.2
2035,200,63.3625,12,160.7
2036,200,56.0802083333333,11,138.3
2037,200,47.18125,9.675,95.6
2038,200,39.7291666666667,8,69.3
2039,200,32.5239583333333,7,61.1
2040,200,27.60625,6,52.325
2041,200,24.184375,6,46.1
2042,200,20.4791666666667,5,38.3
2043,200,16.5979166666667,5,31.1
2044,200,14.0458333333333,3.95,26.2
2045,200,11.9708333333333,3,24
2046,200,9.634375,2,15
2047,200,7.49166666666667,1,10
2048,200,5.665625,1,8
2049,200,4.99270833333333,0,7
2050,200,4.12395833333333,0,6
2051,200,3.13541666666667,0,5
2052,200,2.42708333333333,0,4
