"years","initN","mean","lcl","ucl"
2022,100,296,296,296
2023,100,287.675680226293,252,327
2024,100,278.254781788793,228,333
2025,100,269.037850215517,210,338
2026,100,380.367692618534,312,458
2027,100,350.125168372845,239.3,456
2028,100,323.929788523707,120,448
2029,100,297.709523168103,90,436
2030,100,273.526771282328,78,424
2031,100,250.834556842672,69,409
2032,100,229.653758081897,62.825,393
2033,100,209.477438038793,56.575,374
2034,100,190.316507273707,51,352.7
2035,100,173.364123114224,46,335
2036,100,156.924669989224,42,315
2037,100,142.488516971983,38.575,296
2038,100,128.396484375,35,270.7
2039,100,114.420494342672,32,248
2040,100,102.168642241379,30,228
2041,100,92.2766029094828,27,209
2042,100,82.072265625,25,189
2043,100,72.7426926185345,23.5,171
2044,100,63.780307112069,22,151
2045,100,56.3362405711207,20,133
2046,100,49.9505320581897,19,117
2047,100,43.6896551724138,17,99
2048,100,38.2673424030172,16,75
2049,100,33.3140490301724,15,45.5999999999999
2050,100,28.8537176724138,14,37
2051,100,25.1292766702586,13,32
2052,100,21.5029296875,12,28
2022,150,396,396,396
2023,150,383.13421418637,334.4,434
2024,150,371.515438108484,305,445.6
2025,150,358.383518776078,279,449.6
2026,150,465.147983310153,374.4,568.6
2027,150,424.914116828929,224.8,563.6
2028,150,392.732058414465,133,558
2029,150,358.462795549374,108.5,539
2030,150,327.544645340751,92,524.6
2031,150,298.417385257302,81,503
2032,150,270.518845618915,72,481.6
2033,150,244.971766342142,65,465
2034,150,223.142767732962,58,441
2035,150,201.37719054242,51.7,412
2036,150,181.524478442281,46,389.6
2037,150,163.634700973574,41,357
2038,150,146.264255910987,36.35,325
2039,150,130.42635605007,32.7,293.6
2040,150,116.255980528512,29,263
2041,150,103.243184979138,27,236
2042,150,91.4930458970793,25,208.6
2043,150,80.9034770514604,23.7,183
2044,150,71.8744089012517,22,165
2045,150,63.0182892906815,20,138
2046,150,55.9625173852573,18.2,124
2047,150,47.9333796940195,17,102.6
2048,150,42.0111265646732,16,87
2049,150,35.8586230876217,15,58
2050,150,30.1901251738526,14,39.9
2051,150,25.4973574408901,12,32
2052,150,21.5410292072323,12,28.25
2022,200,496,496,496
2023,200,478.385108481262,418.7,543
2024,200,457.609467455621,376.7,554
2025,200,438.161119329389,335.7,558
2026,200,542.014792899408,418,677
2027,200,497.481385601578,235,670.3
2028,200,458.392998027613,164,661
2029,200,417.311267258383,128.775,638
2030,200,380.039694280079,111,629
2031,200,346.045118343195,98.6,615
2032,200,311.775147928994,82,583
2033,200,280.062869822485,70,563.3
2034,200,254.866617357002,62,526.3
2035,200,227.804240631164,51,492.3
2036,200,202.230399408284,43,458.3
2037,200,182.807692307692,37,435.6
2038,200,162.84307199211,33,395
2039,200,145.307815581854,30,361.6
2040,200,130.77983234714,27,318
2041,200,115.876356015779,25,275.3
2042,200,99.3496055226825,23,214
2043,200,87.4144477317554,21.425,185
2044,200,76.2681213017752,21,159
2045,200,66.2449457593688,19,142
2046,200,57.9802761341223,18,123
2047,200,49.7064842209073,17,104
2048,200,42.7615877712032,16,89
2049,200,35.9527859960552,15,70.3
2050,200,30.4921104536489,13,40
2051,200,25.3610700197239,12,32
2052,200,21.09516765286,12,28
2022,250,596,596,596
2023,250,574.822411003236,503,654
2024,250,548.216626213592,451,668
2025,250,524.908373786408,400,680.5
2026,250,619.599312297735,436.5,796
2027,250,561.285800970874,214,779.5
2028,250,515.347896440129,167.375,781.5
2029,250,465.219457928803,138,771
2030,250,426.221682847896,121.5,750
2031,250,392.13248381877,104.625,715.5
2032,250,353.999797734628,85,684
2033,250,317.98321197411,68,650.5
2034,250,286.583333333333,53,617
2035,250,260.421723300971,44.125,591.5
2036,250,231.546925566343,39.5,548.5
2037,250,205.781351132686,35.75,518.5
2038,250,180.161812297735,32.75,448.5
2039,250,164.104975728155,30,419
2040,250,146.741707119741,28,361
2041,250,127.504045307443,25.25,278.5
2042,250,109.289037216828,24,233
2043,250,95.5762540453074,22,194
2044,250,81.792071197411,21.125,167
2045,250,70.0070792880259,20,143.5
2046,250,58.5740291262136,19,130
2047,250,50.3673139158576,17,116
2048,250,41.6701051779935,16,96
2049,250,36.0675566343042,15,79
2050,250,30.9892799352751,14,40
2051,250,25.3998786407767,13,32
2052,250,21.1193365695793,12,28
