"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,189.297190771326,165,219
2024,100,179.116864605335,141,223
2025,100,169.259819027504,87,223
2026,100,159.694880140346,52,222
2027,100,150.485633576861,47,219
2028,100,141.82678058239,43,216
2029,100,133.396059116143,40,211
2030,100,125.436157566105,37,206
2031,100,117.771744399432,35,201
2032,100,110.341351869164,33,194
2033,100,103.182986507854,31,188
2034,100,96.3790987154184,29,181
2035,100,89.9306060501137,27,174
2036,100,83.7403714091156,26,166
2037,100,77.9380590468936,24,159
2038,100,72.3164248698683,23,151
2039,100,67.0880365407477,22,143
2040,100,62.0693160439966,20,135
2041,100,57.2680366561638,19,126
2042,100,52.8168230555267,18,118
2043,100,48.4944311715892,17,109
2044,100,44.4389996883764,16,100
2045,100,40.711967498817,15,89
2046,100,37.1388196392092,14,76
2047,100,33.7444109737659,13,58
2048,100,30.5222233763836,12.75,46
2049,100,27.584406703369,12,39
2050,100,24.8074368385213,11,34
2051,100,22.16253476911,10,31
2052,100,19.6183967544983,9,28
2022,110,220,220,220
2023,110,207.628020884393,180,241
2024,110,196.093701261085,153,245
2025,110,184.932274259911,64,245
2026,110,174.10779005689,54.3000000000002,244
2027,110,163.726512484589,49.25,241
2028,110,153.920454376662,45.75,236
2029,110,144.443392302779,42,231
2030,110,135.325011511668,39,225
2031,110,126.687669889934,37,219
2032,110,118.231321390907,34.75,211
2033,110,110.343671553555,32,204
2034,110,102.675114745332,30,196
2035,110,95.7215810347133,29,188
2036,110,88.9521448836207,27,180
2037,110,82.5171858057425,25,171
2038,110,76.3956820106056,24,163
2039,110,70.729795166585,23,154
2040,110,65.2592687491645,21,145
2041,110,59.9927216553035,20,136
2042,110,55.1218417182835,19,127
2043,110,50.5046269476999,18,117
2044,110,46.1357894033243,17,107
2045,110,42.0235209363813,16,95
2046,110,38.1378243690863,15,81
2047,110,34.5710975446727,14,61
2048,110,31.1652184246097,13,46
2049,110,27.9979836014438,12,39
2050,110,25.1158185167031,11,34
2051,110,22.3145358941224,11,31
2052,110,19.8329916967455,10,28
2022,120,240,240,240
2023,120,226.221423939226,197,263
2024,120,212.896437835835,165,267
2025,120,200.347419862887,66,266
2026,120,188.3917176209,57.5,264
2027,120,176.867222531036,52,261
2028,120,165.592041875116,48,255
2029,120,155.121993700204,45,249
2030,120,145.158185102835,42,242
2031,120,135.422202149342,39,235
2032,120,126.268788215675,36,227
2033,120,117.674240318696,34,219
2034,120,109.501834352418,32,210
2035,120,101.704409857328,30,201
2036,120,94.3719334815638,28,192
2037,120,87.305257550491,27,183
2038,120,80.4874328330554,25,173
2039,120,74.2911710209376,24,163
2040,120,68.2747683898462,22,153
2041,120,62.7832175282564,21,144
2042,120,57.4649620159348,20,134
2043,120,52.4953677969242,19,124
2044,120,47.8395265888457,18,112
2045,120,43.428849360756,17,101
2046,120,39.2581573096165,16,86
2047,120,35.4733833611266,15,65
2048,120,32.0105012043728,14,47
2049,120,28.7810913470447,13,40
2050,120,25.7239901797295,12,34.25
2051,120,22.8316564758199,11,31
2052,120,20.1247452288308,10,28
