"initial.pop","S.ad","S.jw","S.jhs","S.imm","S.sub","Prod.Rates","philopatry","site.fidelity","number.HS.birds","years.HS"
4,0.78,0.278,0.278,0.4,0.78,0.14,0.3,0.3,40,5
4,0.85,0.327333333333333,0.327333333333333,0.55,0.85,0.303333333333333,0.5,0.6,40,5
4,0.92,0.378,0.378,0.7,0.92,0.52,0.7,0.9,40,5
