"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,179.549720670391,149,216
2024,100,158.842877094972,46.975,217
2025,100,141.331424581006,41,213
2026,100,125.548882681564,35.75,208
2027,100,111.264525139665,31,198
2028,100,98.9918994413408,27,190
2029,100,86.7877094972067,23,179
2030,100,75.9406424581006,20,167
2031,100,67.3909217877095,16,157
2032,100,58.9948324022346,13,140
2033,100,51.4872905027933,11,129
2034,100,44.5900837988827,10,113
2035,100,37.9424581005587,8.75,92.1000000000001
2036,100,32.7622905027933,8,76.1000000000001
2037,100,28.2034916201117,6.75,63
2038,100,24.4675977653631,6,50
2039,100,20.9196927374302,5,43
2040,100,17.8220670391061,5,35
2041,100,15.3680167597765,4,31
2042,100,13.1114525139665,3,27
2043,100,11.1849162011173,3,23
2044,100,9.4536312849162,2,19
2045,100,7.8231843575419,1.725,14
2046,100,6.4695530726257,1,11
2047,100,5.25055865921788,0,9
2048,100,4.23743016759777,0,7
2049,100,3.41424581005587,0,6
2050,100,2.69706703910615,0,5
2051,100,2.0663407821229,0,4
2052,100,1.5,0,3
2022,150,300,300,300
2023,150,263.060090702948,84,321
2024,150,231.130385487528,69,327
2025,150,200.240362811791,59,318
2026,150,171.513605442177,52,304
2027,150,149.505102040816,42,295
2028,150,128.527210884354,20.75,276
2029,150,116.206349206349,18,259
2030,150,99.3951247165533,14,241
2031,150,84.8662131519274,13,211
2032,150,73.9092970521542,12,195
2033,150,64.8083900226757,11,178
2034,150,58.1502267573696,9,170
2035,150,51.8197278911565,9,145
2036,150,44.0895691609977,8,114
2037,150,36.4642857142857,7,84.5
2038,150,31.4416099773243,6,62
2039,150,25.9773242630386,6,50
2040,150,21.8707482993197,5,42
2041,150,17.8560090702948,4.25,37
2042,150,13.9359410430839,3.25,32
2043,150,11.797619047619,3,28
2044,150,10.0555555555556,2,23
2045,150,7.8469387755102,2,16
2046,150,6.58786848072562,1,11
2047,150,5.16666666666667,1,8
2048,150,4.10204081632653,0,7
2049,150,3.36734693877551,0,6
2050,150,2.59410430839002,0,5
2051,150,1.99886621315193,0,4
2052,150,1.43367346938776,0,3
2022,200,400,400,400
2023,200,348.80505952381,104.6,435
2024,200,308.974702380952,90.7,437.6
2025,200,265.78125,80.425,411.2
2026,200,234.590773809524,72,417.5
2027,200,201.578869047619,64.1,405
2028,200,177.3125,31.8,377
2029,200,152.662202380952,20,339.3
2030,200,128.827380952381,17,312.8
2031,200,113.327380952381,15,307.3
2032,200,97.9419642857143,14,270.1
2033,200,75.25,13,201.2
2034,200,63.5654761904762,12,145.8
2035,200,55.1949404761905,11.35,116.9
2036,200,44.7723214285714,9.925,88.3
2037,200,36.6324404761905,8.7,76.3
2038,200,30.6160714285714,8,64.3
2039,200,23.84375,7,50.9
2040,200,21.4568452380952,5.925,46.3
2041,200,16.6488095238095,4.775,37.3
2042,200,14.5565476190476,3,32.9
2043,200,11.1517857142857,3,28
2044,200,9.78720238095238,3,23.3
2045,200,8.43154761904762,2,20.3
2046,200,6.99851190476191,1,12.225
2047,200,5.77232142857143,1,9
2048,200,4.30208333333333,0,7
2049,200,3.60714285714286,0,6
2050,200,2.95833333333333,0,5
2051,200,2.26934523809524,0,4
2052,200,1.59970238095238,0,3
2022,250,500,500,500
2023,250,431.377192982456,132.75,523.8
2024,250,362.127192982456,101,519.2
2025,250,312.206140350877,86.6,512
2026,250,287.688596491228,49.45,486.2
2027,250,245.916666666667,45.2,474.6
2028,250,207.754385964912,27.3,429.6
2029,250,174.030701754386,23.2,387.8
2030,250,152.728070175439,23,357
2031,250,134.640350877193,17,341
2032,250,124.320175438596,16.6,324.4
2033,250,101.504385964912,13,273
2034,250,81.8026315789474,11.6,230.8
2035,250,66.3684210526316,9.9,215.2
2036,250,54.9824561403509,9.45,186.2
2037,250,46.1973684210526,8.6,149.6
2038,250,41.9429824561403,8,139.8
2039,250,36.9517543859649,7.6,96.9999999999999
2040,250,21.8684210526316,6,46.4
2041,250,17.7061403508772,5.6,43.4
2042,250,14.5043859649123,5,34.8
2043,250,12.1973684210526,5,31
2044,250,10.0921052631579,3.7,26
2045,250,7.87280701754386,3.6,13
2046,250,5.95175438596491,3,8.1
2047,250,5.1140350877193,2.6,7
2048,250,3.89912280701754,2,6
2049,250,3.35087719298246,1,5
2050,250,2.7719298245614,1,4
2051,250,2.19298245614035,0,4
2052,250,1.68421052631579,0,3
