"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,199.340118169643,174,225
2024,100,198.660899776786,164,235
2025,100,197.994877410714,156,243
2026,100,197.324548839286,149,250
2027,100,196.656418214286,143,255
2028,100,195.985635,138,260
2029,100,195.314260714286,133,265
2030,100,194.653355714286,129,269
2031,100,193.993338883929,124,273
2032,100,193.313752544643,120,277
2033,100,192.646904464286,117,280
2034,100,191.973574464286,113,284
2035,100,191.308154642857,110,287
2036,100,190.642678705357,107,290
2037,100,189.991311964286,103,292
2038,100,189.338330446429,100,295
2039,100,188.666765848214,98,298
2040,100,187.998229821429,95,300
2041,100,187.340937276786,92,302
2042,100,186.678901964286,90,304
2043,100,186.037655892857,87,306
2044,100,185.358737991071,85,308
2045,100,184.698422857143,83,310
2046,100,184.023335357143,80,312
2047,100,183.364277991071,78,314
2048,100,182.707916116071,76,315
2049,100,182.036864866071,74,317
2050,100,181.380669196429,72,319
2051,100,180.730020491071,70,320
2052,100,180.0756925,68,321
2022,150,300,300,300
2023,150,299.221416473214,262,337
2024,150,298.434475357143,247,352
2025,150,297.675548392857,235,364
2026,150,296.899152142857,225,375
2027,150,296.155925267857,217,383
2028,150,295.415222098214,209,391
2029,150,294.636900267857,202,398
2030,150,293.871639732143,195,405
2031,150,293.113891919643,189,411
2032,150,292.350482589286,184,417
2033,150,291.588571607143,178,422
2034,150,290.810209598214,173,427
2035,150,290.040594419643,168,432
2036,150,289.281440714286,163,437
2037,150,288.529739821429,159,441
2038,150,287.783379508929,155,446
2039,150,287.012181875,151,450
2040,150,286.241953571429,147,454
2041,150,285.497669464286,143,457
2042,150,284.7272834375,139,461
2043,150,283.9819334375,136,464
2044,150,283.217695892857,132,467
2045,150,282.465249419643,129,471
2046,150,281.6989078125,126,474
2047,150,280.964225,122,477
2048,150,280.211053482143,119,480
2049,150,279.444508839286,116,482
2050,150,278.699573169643,114,485
2051,150,277.952867008929,111,487
2052,150,277.203751160714,108,490
2022,200,400,400,400
2023,200,399.115754598214,350,449
2024,200,398.236406741071,330,470
2025,200,397.347333348214,314,485
2026,200,396.464758616071,302,499
2027,200,395.592963705357,290,511
2028,200,394.710671473214,280,521
2029,200,393.845954642857,271,531
2030,200,392.972110758929,263,540
2031,200,392.098044017857,255,548
2032,200,391.251939151786,247,556
2033,200,390.3953809375,240,563
2034,200,389.506250625,233,570
2035,200,388.626472410714,227,577
2036,200,387.780341428571,221,583
2037,200,386.881189151786,215,589
2038,200,386.035127455357,209,595
2039,200,385.139796964286,204,600
2040,200,384.252392544643,199,606
2041,200,383.392965892857,194,611
2042,200,382.552887767857,189,616
2043,200,381.715217544643,184,621
2044,200,380.808641830357,180,625
2045,200,379.945240892857,176,629
2046,200,379.0651890625,171,634
2047,200,378.182714375,167,638
2048,200,377.299620580357,163,641
2049,200,376.402160892857,160,645
2050,200,375.535502276786,156,649
2051,200,374.708373303571,152,653
2052,200,373.827136517857,149,656
2022,250,500,500,500
2023,250,499.013211696429,438,560
2024,250,498.032403392857,413,586
2025,250,497.042335848214,394,606
2026,250,496.037909017857,379,623
2027,250,495.053911919643,365,637
2028,250,494.089666741071,352,651
2029,250,493.092182142857,341,663
2030,250,492.067861741071,330,674
2031,250,491.090447455357,321,684
2032,250,490.103423303571,311,694
2033,250,489.124876875,303,703
2034,250,488.123641116071,294,712
2035,250,487.144646339286,286,720
2036,250,486.149889375,279,728
2037,250,485.172659375,272,736
2038,250,484.189043839286,265,743
2039,250,483.211506205357,258,750
2040,250,482.206627857143,252,756
2041,250,481.207730580357,246,763
2042,250,480.248423794643,240,769
2043,250,479.269569866071,234,775
2044,250,478.307740446429,228,781
2045,250,477.337013705357,223,786
2046,250,476.364368839286,218,792
2047,250,475.3700465625,213,797
2048,250,474.368984598214,208,802
2049,250,473.347971205357,203,807
2050,250,472.330681651786,199,812
2051,250,471.353359464286,194,816
2052,250,470.328463839286,190,820
