"years","initN","mean","lcl","ucl"
2022,100,280,280,280
2023,100,359.239001651786,324,394
2024,100,438.381929375,383,496
2025,100,517.4185496875,441,598
2026,100,516.402031339286,419,620
2027,100,515.395122723214,401,639
2028,100,514.382035357143,386,655
2029,100,513.356925669643,372,669
2030,100,512.306808482143,360,682
2031,100,511.310925982143,348,694
2032,100,510.287655446429,338,705
2033,100,509.286647276786,328,715
2034,100,508.280003392857,319,725
2035,100,507.283909285714,310,734
2036,100,506.266002410714,302,743
2037,100,505.264312232143,294,751
2038,100,504.262233348214,286,759
2039,100,503.238694910714,279,767
2040,100,502.202590133929,272,774
2041,100,501.191590089286,265,781
2042,100,500.238409419643,259,788
2043,100,499.197723482143,252,795
2044,100,498.202970267857,246,801
2045,100,497.158633883929,240,807
2046,100,496.117483348214,235,813
2047,100,495.108232991071,229,819
2048,100,494.097861339286,224,824
2049,100,493.066412946429,219,829
2050,100,492.057931607143,214,835
2051,100,491.034068035714,209,840
2052,100,490.023416116071,205,844
2022,150,380,380,380
2023,150,459.154244464286,412,506
2024,150,538.233847455357,466,613
2025,150,617.190894553571,521,718
2026,150,616.068173616071,496,744
2027,150,614.868627857143,476,765
2028,150,613.756493392857,458,783
2029,150,612.547057857143,443,799
2030,150,611.412979419643,428,815
2031,150,610.235426294643,415,828
2032,150,609.096305178571,403,842
2033,150,607.964545401786,391,854
2034,150,606.76633125,381,865
2035,150,605.678173214286,370,876
2036,150,604.533220223214,361,886
2037,150,603.375279955357,351,896
2038,150,602.232501696429,342,906
2039,150,601.121578303571,334,915
2040,150,599.947961964286,326,923
2041,150,598.825700982143,318,932
2042,150,597.679702723214,310,940
2043,150,596.534506160714,303,947
2044,150,595.3993740625,296,955
2045,150,594.207009241071,289,962
2046,150,592.992331964286,282,969
2047,150,591.816058258929,276,976
2048,150,590.653293482143,269,982
2049,150,589.494388839286,263,988
2050,150,588.351375669643,258,995
2051,150,587.218850357143,252,1001
2052,150,586.076761651786,247,1006
2022,200,480,480,480
2023,200,559.008799375,501,618
2024,200,637.893843169643,550,729
2025,200,716.700870669643,601,838
2026,200,715.403310848214,574,866
2027,200,714.066840580357,551,890
2028,200,712.818166830357,531,911
2029,200,711.506101964286,513,929
2030,200,710.269224464286,497,946
2031,200,709.013891919643,482,962
2032,200,707.682854464286,468,977
2033,200,706.372247946429,455,991
2034,200,705.084525089286,443,1004
2035,200,703.768646875,431,1016
2036,200,702.484332321429,420,1028
2037,200,701.139947544643,409,1039
2038,200,699.853329508929,399,1050
2039,200,698.603141473214,389,1061
2040,200,697.340335758929,380,1071
2041,200,696.063520133929,371,1080
2042,200,694.786248883929,362,1089
2043,200,693.5119615625,354,1098
2044,200,692.285540982143,345,1107
2045,200,690.964231294643,337,1115
2046,200,689.6741490625,330,1123
2047,200,688.447900401786,323,1131
2048,200,687.151746294643,315,1139
2049,200,685.844694419643,309,1146
2050,200,684.549901294643,302,1153
2051,200,683.323479375,295,1160
2052,200,682.098458125,289,1167
2022,250,580,580,580
2023,250,658.889603392857,589,729
2024,250,737.675909330357,634,846
2025,250,816.366000625,682,958
2026,250,814.901562991071,652,988
2027,250,813.525363125,627,1015
2028,250,812.12730625,605,1038
2029,250,810.751675491071,585,1059
2030,250,809.317756383929,567,1078
2031,250,807.906557142857,550,1096
2032,250,806.523852678571,534,1112
2033,250,805.1142746875,520,1128
2034,250,803.692697767857,506,1142
2035,250,802.277947142857,493,1156
2036,250,800.861711026786,480,1170
2037,250,799.437741696429,468,1182
2038,250,797.968181160714,457,1194
2039,250,796.525433705357,446,1206
2040,250,795.086028258929,435,1217
2041,250,793.569954151786,425,1228
2042,250,792.107086205357,415,1238
2043,250,790.6604671875,405,1248
2044,250,789.217577053571,396,1258
2045,250,787.804495758929,387,1268
2046,250,786.396800491071,379,1277
2047,250,784.98214875,370,1286
2048,250,783.569285848214,362,1294
2049,250,782.115013125,354,1303
2050,250,780.648482321429,347,1311
2051,250,779.241181473214,339,1319
2052,250,777.804425625,332,1327
