"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,182.956737193764,157,217
2024,100,167.445879732739,52,218
2025,100,153.034883073497,44.975,215
2026,100,139.865924276169,40,210
2027,100,127.560495545657,36,204
2028,100,115.361275055679,32,195
2029,100,104.187165924276,29,187
2030,100,94.7176224944321,26.5,178
2031,100,85.4346603563474,24,168.1
2032,100,76.6911748329621,22,158
2033,100,69.0674832962138,20,148
2034,100,62.618986636971,18,138
2035,100,56.1176224944321,16,127
2036,100,50.1995824053452,14,116
2037,100,44.9890033407572,13,105
2038,100,40.0499721603563,12,96
2039,100,35.7377505567929,11,86
2040,100,31.6140033407572,10,76
2041,100,27.8631681514477,9,66
2042,100,24.5042037861915,8,56
2043,100,21.6929844097996,7,49
2044,100,18.9839643652561,6,40
2045,100,16.690868596882,6,33
2046,100,14.4687917594655,5,24
2047,100,12.6715200445434,4,19
2048,100,10.9797605790646,4,16
2049,100,9.5238864142539,3,13
2050,100,8.175,3,12
2051,100,6.98273942093541,2,10
2052,100,5.89334632516704,2,9
2022,125,250,250,250
2023,125,226.942398606619,193,272
2024,125,207.222630007465,62,273
2025,125,189.009766110973,54,269
2026,125,170.603446130878,48,261
2027,125,153.879634237372,43,254
2028,125,139.353881562578,38,245
2029,125,125.319980094551,34,237
2030,125,113.764307041553,31,223.2
2031,125,102.039437671062,27,212
2032,125,91.6006469270963,24,198
2033,125,82.2645558596666,21.7,184
2034,125,73.3745956705648,19,170.2
2035,125,65.6651530231401,16,155
2036,125,58.4480592187111,14.2,139.2
2037,125,51.6853072903707,13,124
2038,125,45.4649788504603,11,107
2039,125,40.2689723811894,10,94
2040,125,35.445757651157,9,83
2041,125,30.9657253048022,8,67.2000000000003
2042,125,27.1132744463797,8,58
2043,125,23.4646056232894,7,49.2000000000003
2044,125,20.668698681264,6,42
2045,125,17.9463174919134,6,37
2046,125,15.4316372231898,5,30
2047,125,13.4227419756158,4,23
2048,125,11.52718337895,4,17
2049,125,10.0137472007962,3,14
2050,125,8.5047897486937,3,12
2051,125,7.14655386912167,2,10
2052,125,5.89014680268724,1,9
2022,150,300,300,300
2023,150,273.156324017054,233,326
2024,150,246.773803884415,73,329
2025,150,224.952155376599,63.75,327
2026,150,200.583017527238,56,317
2027,150,179.940075793463,50,306
2028,150,162.807318806253,45,293
2029,150,145.647797252487,40,281
2030,150,130.081477972525,35,269
2031,150,115.310516342965,30,254
2032,150,103.710445286594,26,237
2033,150,90.8387020369493,21,215
2034,150,80.4239696826149,18,197
2035,150,71.1024396020843,15,180
2036,150,63.1552581714827,13.25,161
2037,150,55.1167693036476,12.25,137
2038,150,48.8390573188063,11,123
2039,150,43.8279251539555,10,101
2040,150,38.444694457603,9,83
2041,150,33.415561345334,8,68
2042,150,29.413548081478,7,59
2043,150,25.5216721932733,7,52
2044,150,22.1540738986262,6,47
2045,150,19.2137612505921,5,40
2046,150,16.4637612505921,5,33
2047,150,14.0486736144008,4,29
2048,150,12.1941023211748,3.75,22
2049,150,10.4731170061582,3,15
2050,150,8.68000947418285,2,12
2051,150,7.1257697773567,2,10
2052,150,5.86913784936049,1,9
2022,175,350,350,350
2023,175,316.918951612903,266.8,383
2024,175,285.741330645161,86,383
2025,175,258.822580645161,75.7,376
2026,175,236.477620967742,69.7,369.1
2027,175,209.829032258065,61,352.1
2028,175,193.58185483871,54,345
2029,175,175.316330645161,46.9,338.1
2030,175,156.343346774194,39,320
2031,175,137.775201612903,29.675,297
2032,175,122.030443548387,23,286.1
2033,175,105.462096774194,18.45,254.1
2034,175,92.6278225806452,16.225,233.3
2035,175,81.5161290322581,15,213.1
2036,175,72.8068548387097,14,192.1
2037,175,63.6566532258065,12,166.2
2038,175,56.5649193548387,11,142
2039,175,48.5969758064516,10,112
2040,175,42.5350806451613,10,89.1000000000001
2041,175,36.9649193548387,8.475,79
2042,175,32.7173387096774,8,68.1000000000001
2043,175,27.9108870967742,7,57
2044,175,23.8292338709677,6,51.0500000000001
2045,175,20.0241935483871,5,45
2046,175,16.8915322580645,5,38
2047,175,13.951814516129,4,29
2048,175,11.6877016129032,4,19
2049,175,10.0322580645161,3,14
2050,175,8.30120967741935,3,12
2051,175,7.08629032258064,2,10
2052,175,5.75967741935484,1,9
2022,200,400,400,400
2023,200,363.83229638009,314.3,431
2024,200,330.565610859729,100,430.7
2025,200,301.35492081448,86.4,428.1
2026,200,269.465780542986,77.475,421
2027,200,242.557126696833,67.075,410
2028,200,216.397058823529,58.075,396.4
2029,200,194.393665158371,50.3,373
2030,200,170.413461538462,40.3,360
2031,200,149.1875,28,338
2032,200,132.60350678733,23.65,314
2033,200,116.443156108597,20.3,289.4
2034,200,103.20871040724,17,264.7
2035,200,90.7717760180995,15,244.8
2036,200,78.4847285067873,14,219
2037,200,68.3467194570136,13,184.4
2038,200,60.5817307692308,12,156.4
2039,200,52.6380090497738,11,107.7
2040,200,44.3597285067873,10,88
2041,200,38.4171380090498,9,75
2042,200,33.9555995475113,8,67.7
2043,200,27.8328619909502,7,59.7
2044,200,23.8486990950226,7,52
2045,200,20.0045248868778,6,45
2046,200,17.129242081448,5,39
2047,200,14.1677036199095,4,30
2048,200,12.1405542986425,4,23
2049,200,10.393665158371,3,15
2050,200,8.7381221719457,3,12
2051,200,7.25650452488688,2,10
2052,200,5.80486425339367,1,9
