"years","initN","mean","lcl","ucl"
2032,6000,6339.54191616766,1701.2,12432.8
2033,6000,6049.54491017964,1154.4,12498.4
2034,6000,5610.98053892216,958.8,12373.8
2035,6000,5174.59580838323,808.4,12063.2
2036,6000,4714.93113772455,669.9,11708.6
2037,6000,4299.37574850299,656,11296.8
2038,6000,3785.95808383234,603.2,10497.8
2039,6000,3363.69161676647,556.6,9953.2
2040,6000,3217.08233532934,542.6,9631.4
2041,6000,2811.31437125749,544,8413.2
2042,6000,2501.6122754491,482.5,7147
2043,6000,2181.99401197605,489,3962.4
2044,6000,1932.88622754491,446.6,3799
2045,6000,1722.65269461078,420.8,3398.4
2046,6000,1471.35928143713,390,2899.6
2047,6000,1341.85928143713,390.6,2764.6
2048,6000,1218.29341317365,392.6,2592
2049,6000,995.962574850299,334.7,2440.2
2050,6000,847.577844311377,312,1908.8
2051,6000,742.40119760479,328.8,1004
2052,6000,621.803892215569,353.4,805.4
2053,6000,536.248502994012,344,720.4
