"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,183.579019916732,159,217
2024,100,166.959153820187,52,217
2025,100,152.635197479464,44.75,214
2026,100,139.189996624283,39.75,210
2027,100,126.624845279622,36,204
2028,100,114.765725216609,32,196
2029,100,104.024502081692,29,187
2030,100,94.0960954202768,26,178
2031,100,85.290874310791,24,169
2032,100,76.8346742432767,22,159
2033,100,68.9124001350287,20,148
2034,100,61.5597501969168,18,137
2035,100,55.1245639698436,16,126
2036,100,48.9299819961742,14,114
2037,100,43.7397884550467,13,102
2038,100,39.0009845842241,12,92
2039,100,34.7461179250591,11,83
2040,100,30.904439068302,10,73
2041,100,27.4004163384719,9,64
2042,100,24.3171767750647,8,56
2043,100,21.2588893889952,7,47
2044,100,18.6313435355013,6.75,37
2045,100,16.4569033419602,6,30
2046,100,14.4236806571396,5,22
2047,100,12.5101552829976,5,18
2048,100,10.8248002700574,4,15
2049,100,9.35284685495668,3,13
2050,100,8.0845898503432,3,12
2051,100,6.93619894227523,2,10
2052,100,5.93673343085406,2,9
2022,150,300,300,300
2023,150,273.739985693848,232,326
2024,150,249.541368621841,76.65,326.4
2025,150,226.334763948498,67,326
2026,150,206.617668097282,60,318.4
2027,150,185.543872198379,52,310
2028,150,168.656413924654,46,301
2029,150,153.192536957558,41,286.4
2030,150,138.024082021936,35,277
2031,150,122.012041010968,29,259
2032,150,107.375536480687,25,240
2033,150,95.2658559847401,20.3,224.4
2034,150,83.6245827372437,17,203.4
2035,150,74.1824034334764,15,183
2036,150,64.6853838817358,14,166
2037,150,56.1883643299952,12,139
2038,150,49.4827134000954,11,113
2039,150,42.2110157367668,10,92
2040,150,37.3192656175489,9,80.4000000000001
2041,150,33.2788507391512,8,71
2042,150,28.9647114926085,8,60
2043,150,25.2613257033858,7,54
2044,150,22.1825226514068,6,47
2045,150,19.0416070577015,5,40
2046,150,16.0102527420124,5,34
2047,150,13.5125178826896,4,25.5500000000001
2048,150,11.5432761087268,4,18
2049,150,9.86432999523128,3,14
2050,150,8.2945875059609,3,12
2051,150,6.95612780162136,2,10
2052,150,5.78922269909394,1,9
