"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,189.383295697991,165,219
2024,100,179.244592090788,141,223
2025,100,169.318892941926,95,224
2026,100,159.761472989404,51.75,222
2027,100,150.833379653755,46.5,220
2028,100,142.061530889931,43,216
2029,100,133.428281512362,40,212
2030,100,125.417355682937,37,206
2031,100,117.685721730068,35,200
2032,100,110.144678941578,33,194
2033,100,103.145553239534,31,188
2034,100,96.3338978634706,29,181
2035,100,89.9400497944531,27,174
2036,100,83.7266863528458,26,167
2037,100,77.9163279485843,24,159
2038,100,72.3651149325459,23,152
2039,100,67.0997307625499,22,144
2040,100,62.1821174222685,20,136
2041,100,57.4800243182213,19,128
2042,100,52.9386891320711,18,120
2043,100,48.6751983093046,17,111
2044,100,44.6387325574663,16,101
2045,100,40.8311591685484,15,90
2046,100,37.1585287476116,14,76
2047,100,33.757095709571,13,59
2048,100,30.5486914480922,13,46
2049,100,27.6091106479069,12,39
2050,100,24.8122459614383,11,34
2051,100,22.1679896937062,10,31
2052,100,19.6106247466852,9,28
2022,150,300,300,300
2023,150,281.11989769287,245,327
2024,150,262.70387479556,197,331
2025,150,245.963461739221,77,330
2026,150,229.538513066778,68,326
2027,150,214.037721404461,62,320
2028,150,199.149798169607,57,312
2029,150,185.361128510283,53,304
2030,150,172.591676236211,49,294
2031,150,160.165022444932,45,284
2032,150,148.616095973832,42,274
2033,150,137.642081636914,39,262
2034,150,127.379997912099,37,250
2035,150,117.109919267843,34,238
2036,150,107.923252253193,32,224
2037,150,98.7842502696872,30,211
2038,150,90.1584977555068,28,197
2039,150,82.681647353586,26,186
2040,150,75.7149232696524,25,174
2041,150,69.1457093642343,23,162
2042,150,62.8278351950447,22,149
2043,150,57.0633938824512,20,137
2044,150,51.5420103003097,19,124
2045,150,46.5355465079862,18,110
2046,150,41.7911490413056,17,94
2047,150,37.4825051327557,16,74
2048,150,33.5300309705258,15,49
2049,150,29.8053989630094,14,40
2050,150,26.5157114521349,13,35
2051,150,23.4937623969099,12,31
2052,150,20.6857013606152,11,28
2022,200,400,400,400
2023,200,371.651789536775,322,435
2024,200,346.010403287953,242,439
2025,200,322.618524702457,98.75,437
2026,200,299.327168421954,87,431
2027,200,277.424608271256,79,422
2028,200,256.593094443017,72,410
2029,200,237.258969089819,66,399.200000000001
2030,200,218.219774809487,60.45,383
2031,200,201.143740902475,55,367
2032,200,185.020678140252,51,350
2033,200,170.28589776522,47,332
2034,200,155.889181436767,43,315
2035,200,142.575905471359,39,298.200000000001
2036,200,130.611524959329,36,280
2037,200,119.159816765134,33,260
2038,200,108.207659046151,31,242
2039,200,98.1878157376488,28,222
2040,200,88.5299683192054,26,204
2041,200,79.4169449439164,25,187.200000000001
2042,200,71.6452821303194,23,171
2043,200,64.055591232126,21,153
2044,200,57.2187901361418,20,136
2045,200,50.8773225447384,18.25,120
2046,200,45.2009589862146,17,101
2047,200,40.2583483174929,16,82
2048,200,35.4638667694152,15,54
2049,200,31.2903287952736,14,42
2050,200,27.4267060536005,13,36
2051,200,24.0832905214488,12,32
2052,200,21.0136569911808,11,28
2022,250,500,500,500
2023,250,461.329978237214,400,543
2024,250,429.715088864708,155.3,546
2025,250,396.188520130577,119.075,542
2026,250,363.057898077621,105.575,535
2027,250,336.380939426913,95,520.7
2028,250,309.249909321727,86,509
2029,250,282.332018498368,78,493
2030,250,256.357408414944,71,469
2031,250,235.607861806311,66,445
2032,250,215.004805948495,59,425
2033,250,196.914490388103,53,403
2034,250,178.792074718897,47,380
2035,250,162.897261516141,43,355
2036,250,148.827303228147,38,328
2037,250,135.186887921654,34.75,305
2038,250,121.140052593399,31.4,275
2039,250,109.427638737758,29,247
2040,250,98.355776206021,26.25,229
2041,250,88.6060935799782,25,206
2042,250,79.3442147261516,23,182
2043,250,70.5089318099383,21,161
2044,250,62.5171381936888,20,144.7
2045,250,55.8375498730504,19,126
2046,250,49.2577983315198,17,108
2047,250,43.6308487486398,16,92
2048,250,37.7730776206021,15,68
2049,250,32.7207109176641,14,45
2050,250,28.3601741022851,13,37
2051,250,24.4314472252448,12,32
2052,250,21.0500090678274,11,28
