"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,179.316808596918,148,217
2024,100,160.131690997567,48,216
2025,100,141.926297648013,41,210
2026,100,125.456508515815,36,202.5
2027,100,112.878142741281,32,197
2028,100,100.198195458232,28,187
2029,100,89.1715328467153,25,176
2030,100,79.3550283860503,22,165
2031,100,69.8000811030008,19,154
2032,100,61.4350162206002,16,144
2033,100,54.7100567721006,14,135
2034,100,47.8740875912409,11,119
2035,100,41.7878142741281,10,106
2036,100,36.1123276561233,9,89
2037,100,31.5927615571776,7.875,75
2038,100,27.8451946472019,7,63
2039,100,24.4817518248175,6,52.75
2040,100,20.9113949716139,5,42
2041,100,17.7235401459854,5,35.5
2042,100,15.2225263584753,4,31
2043,100,13.014598540146,3,26
2044,100,10.823398215734,3,21
2045,100,9.15044606650446,2,17
2046,100,7.68471208434712,2,13
2047,100,6.35006082725061,1,10
2048,100,5.3374898621249,0,8
2049,100,4.41697080291971,0,7
2050,100,3.58424574209246,0,6
2051,100,2.88990267639903,0,5
2052,100,2.205900243309,0,4
2022,150,300,300,300
2023,150,268.112010221465,210.2,324
2024,150,235.76405451448,69.25,324
2025,150,209.319846678024,62.25,319
2026,150,185.940800681431,54,311.4
2027,150,163.537904599659,45,300.4
2028,150,144.178449744463,38,291
2029,150,126.625638841567,22.2,276
2030,150,106.686541737649,17,250.4
2031,150,92.8926746166951,14.4,232
2032,150,81.6818568994889,13,215.8
2033,150,71.3198466780239,11.6,188
2034,150,62.8590289608177,10,166.8
2035,150,53.9799829642249,9,141.8
2036,150,46.423339011925,8,119
2037,150,39.4446337308348,8,84.8
2038,150,34.2010221465077,7,70
2039,150,28.1660988074957,6,58.4
2040,150,23.809199318569,5.6,50
2041,150,20.4126916524702,5,43
2042,150,17.3671209540034,4,37
2043,150,13.7155025553663,3.8,30
2044,150,11.7244463373083,3,26
2045,150,9.65545144804089,2,21
2046,150,8.00468483816014,2,15.4
2047,150,6.36839863713799,1,10
2048,150,5.38500851788756,1,8
2049,150,4.4339863713799,0,7
2050,150,3.50851788756388,0,6
2051,150,2.80494037478705,0,5
2052,150,2.23253833049404,0,4
