"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,190.616925349442,166,219
2024,100,181.583861407343,146,223
2025,100,172.627876323597,125,224
2026,100,164.159093056509,96,223
2027,100,155.78329700856,56,221
2028,100,147.94056017839,50,218
2029,100,140.192193218396,46,215
2030,100,132.799627408616,43,210
2031,100,125.557077661525,40,205
2032,100,118.629561331124,38,200
2033,100,112.06185079967,36,194
2034,100,105.718147058638,34,188
2035,100,99.504327477276,32,181
2036,100,93.5742033221419,30,175
2037,100,87.9359964851058,29,168
2038,100,82.410392244556,27,161
2039,100,77.0919494434751,26,153
2040,100,72.0174988819109,25,144
2041,100,67.1538978790952,23,136
2042,100,62.5059557929614,22,127
2043,100,58.1175867542661,21,117
2044,100,53.908507240808,20,106
2045,100,49.9126268479966,19,93
2046,100,45.9972835159021,18,79
2047,100,42.2434883120319,17,66
2048,100,38.7702830812646,16,58
2049,100,35.4851215410103,15,51
2050,100,32.3822368711142,14,45
2051,100,29.3914382720327,13.5,41
2052,100,26.5234719973796,13,38
2022,150,300,300,300
2023,150,283.307130071599,247,328
2024,150,267.512380668258,209,334
2025,150,252.633145295436,86,335
2026,150,237.796932631807,73,333
2027,150,223.560954111521,67,329
2028,150,210.135626853258,61,322
2029,150,197.190849425038,57,315
2030,150,184.829730780357,53,307
2031,150,173.195333405656,50,298
2032,150,162.007376871339,47,289
2033,150,151.510997504882,44,278
2034,150,141.335304115137,41,268
2035,150,131.442232588414,39,257
2036,150,122.268152889275,37,247
2037,150,113.533973385405,35,235
2038,150,105.274196318797,33,223
2039,150,97.3237958342374,31,211
2040,150,89.6366077240182,29,199
2041,150,82.4505632096622,28,187
2042,150,75.8337853475085,26,175
2043,150,69.4858022347581,25,163
2044,150,63.5181574094164,24,149
2045,150,58.046593621176,22,135
2046,150,52.8108456281189,21,118
2047,150,47.9050001808057,20,96
2048,150,43.2953279814855,19,66
2049,150,38.7377549359948,18,53
2050,150,34.7077728357561,17,46
2051,150,30.9887764880307,16,41
2052,150,27.4501021552036,15,38
2022,200,400,400,400
2023,200,374.889480935208,327,436
2024,200,351.49700149925,266,442
2025,200,328.911493577536,103,440
2026,200,307.703796750274,92,436
2027,200,286.931601766684,83,428
2028,200,267.233528506017,76,416
2029,200,248.84004619312,70,406
2030,200,231.846742169456,65,393
2031,200,215.609202155679,60,380
2032,200,199.779458243851,56,367
2033,200,184.601908505207,52,351
2034,200,170.50298837068,49,334
2035,200,157.488553020787,45.25,318.200000000001
2036,200,145.012996879938,43,302
2037,200,133.42413590502,40,287
2038,200,122.227106041574,37,268
2039,200,111.925675675676,35,251
2040,200,102.22671096884,33,234
2041,200,93.2256675716196,31,216
2042,200,84.9025487256372,29,200
2043,200,77.2415819117468,27,186
2044,200,69.5764009886948,26,168
2045,200,62.8515539527534,24,151
2046,200,56.654655780218,23,131
2047,200,50.9893532963248,21,107
2048,200,45.6527411969691,20,68
2049,200,40.7276733254994,19,54
2050,200,36.3598302200251,18,47
2051,200,32.1857753555655,17,42
2052,200,28.2881397139268,16,38
2022,250,500,500,500
2023,250,466.079601377953,405,543
2024,250,433.971149114173,309,550
2025,250,403.805876804462,123.25,548
2026,250,375.837680446194,110.275,538
2027,250,348.433419455381,101,527
2028,250,323.980868602362,91,511
2029,250,299.982324475066,84,494
2030,250,276.979146161417,77,475
2031,250,255.277743602362,71,456
2032,250,235.093503937008,65.25,439
2033,250,216.590715223097,61,421
2034,250,199.295378116798,56,398
2035,250,182.474819553806,52,375
2036,250,166.891404199475,48,352.9
2037,250,152.097912565617,45,328
2038,250,138.782111220472,42,306
2039,250,126.373154527559,39,283
2040,250,114.765399442257,36,264
2041,250,104.385601213911,34,242.9
2042,250,94.5331159776903,31,223
2043,250,85.3388492454068,30,202
2044,250,76.7457964238845,28,184
2045,250,68.5127747703412,26,161
2046,250,61.1407070209974,24,139
2047,250,54.910843175853,23,119.675
2048,250,48.7837926509186,22,83
2049,250,43.1186638779528,20,57
2050,250,37.9749220800525,19,49
2051,250,33.346436187664,18,43
2052,250,28.9617577099738,17,38
