"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,187.334174491393,163,219
2024,100,175.210061293688,130,221
2025,100,163.690753781951,51,221
2026,100,152.395572509129,45,217
2027,100,142.139677882107,41,214
2028,100,132.278736306729,38,209
2029,100,122.735589462702,35,203
2030,100,113.997737350026,32,196
2031,100,105.502523474178,30,189
2032,100,97.5662689097548,28,181
2033,100,90.1726982263954,26,173
2034,100,83.2296622326552,24,165
2035,100,76.4422013562859,23,156
2036,100,70.2812923839332,21,147
2037,100,64.3942357850809,20,139
2038,100,58.8843766301513,18,131
2039,100,53.8004694835681,17,122
2040,100,49.1355372978612,16,114
2041,100,44.6278038601982,15,105
2042,100,40.57761476265,14,97
2043,100,36.6949660928534,13,88
2044,100,33.0312858633281,12,79
2045,100,29.787323943662,11,69
2046,100,26.7503586332812,10,57
2047,100,23.9050208659364,10,40
2048,100,21.3293492436098,9,31
2049,100,18.9612871674491,8,26
2050,100,16.7272887323944,7,23
2051,100,14.7678403755869,6,20
2052,100,12.9350547730829,6,19
2022,150,300,300,300
2023,150,278.512416604893,241.1,326
2024,150,257.513806523351,91.025,328
2025,150,237.489413454411,71,325
2026,150,219.429716456635,63,319
2027,150,201.684673832468,57,312
2028,150,184.53674017791,52,303
2029,150,169.281273165308,48,291
2030,150,155.303025389177,43.75,281
2031,150,141.262717753892,40,266
2032,150,128.918990919199,37,253
2033,150,117.735521682728,34,239
2034,150,107.161300037064,31,223
2035,150,97.3958487768718,28,208
2036,150,88.05907153447,26,193
2037,150,79.4893439584878,23,179
2038,150,71.6101510378058,21,164
2039,150,64.6964186434396,20,150
2040,150,58.1390150111193,18,136
2041,150,51.8854475537435,17,123
2042,150,46.7301010007413,16,110
2043,150,41.609247590808,14.25,98
2044,150,37.1350305782061,13,86
2045,150,33.0994718309859,12,75
2046,150,29.5267095997035,11,62
2047,150,26.0411415863603,11,47
2048,150,22.9225583765752,10,33
2049,150,20.2850954410675,9,27
2050,150,17.713352483321,8,23
2051,150,15.5040075982209,7,21
2052,150,13.5137601927354,7,19
