"years","initN","mean","lcl","ucl"
2022,100,296,296,296
2023,100,288.846723167428,252,327
2024,100,281.344691679363,231,336
2025,100,274.002877941425,213,341
2026,100,387.013670221771,318,463
2027,100,364.783593617742,274,465
2028,100,343.727484340613,193,461
2029,100,323.031466903674,111.75,456
2030,100,303.434537413239,95,448
2031,100,284.329783519553,85.25,438
2032,100,266.309542703572,78,428
2033,100,248.889183384121,72.25,417
2034,100,232.509459116303,68,404
2035,100,216.552723463687,63,390
2036,100,201.641691002201,59,375
2037,100,187.153784704588,56,361
2038,100,173.679469273743,53,347
2039,100,160.277932960894,50,330
2040,100,148.003269426105,47,313
2041,100,136.25187277806,44,296
2042,100,124.709005205688,42,279
2043,100,113.997539994921,40,261
2044,100,103.859494032504,38,242
2045,100,94.3736721262908,36,224
2046,100,85.5927342559675,34,203
2047,100,77.042322668021,33,178
2048,100,69.3888395124429,31,140.5
2049,100,61.9302681141019,29,85
2050,100,55.0121518960555,28,71
2051,100,48.6486954037583,27,62
2052,100,42.7111636617572,25,57
2022,150,396,396,396
2023,150,384.54426308673,336,436
2024,150,373.47245508982,307,447
2025,150,362.456702723585,283,452
2026,150,471.402337260962,381,572
2027,150,441.510285879853,319,570
2028,150,413.670504152984,181,563
2029,150,386.374116283562,126,554
2030,150,360.487879080549,109,542
2031,150,336.165269461078,98,526
2032,150,312.12610585281,90,510
2033,150,290.214689974889,83,492.600000000002
2034,150,269.089511299981,77,474
2035,150,249.161377245509,71.5,455
2036,150,230.166341510527,67,436
2037,150,211.58656557852,62,414
2038,150,194.635068572532,58,393
2039,150,178.968379370292,55,373
2040,150,164.284537376859,52,351
2041,150,150.51306741356,49,332
2042,150,137.209262120919,46,310
2043,150,124.716457407765,43,289
2044,150,113.094369325864,41,268
2045,150,102.249459146224,38,247
2046,150,92.1551767432876,36,223
2047,150,82.4033610198957,34.5,196
2048,150,73.5678481746185,33,159
2049,150,65.156306741356,31,92
2050,150,57.3759320069538,29,73
2051,150,50.152858798532,28,63
2052,150,43.718659455283,26,57
2022,200,496,496,496
2023,200,479.42275970413,420,544
2024,200,462.890799895267,381,555
2025,200,447.580775021274,350,560
2026,200,552.532990770439,441,680
2027,200,514.89315637887,353.6,673
2028,200,480.867464161812,196,662
2029,200,448.323083720626,145.5,649
2030,200,416.005269359167,125,631
2031,200,385.658080775021,111.75,615
2032,200,357.129312037704,101,597
2033,200,330.319123519016,92.75,572
2034,200,305.052840871899,85,547
2035,200,280.460692544348,79,522
2036,200,257.276494076062,73,496
2037,200,236.238250310925,68,472
2038,200,215.129852065196,63,441
2039,200,196.166803037246,58,413
2040,200,179.174805262813,54,388
2041,200,162.88490868626,50.25,359
2042,200,147.799977089743,47,333
2043,200,133.683871178896,44,309
2044,200,120.747643516397,42,284
2045,200,108.579776788637,39,260
2046,200,97.3835667997644,37,236
2047,200,87.0976958826995,35,209
2048,200,77.1958336060745,33,176
2049,200,67.4523303004517,31,100
2050,200,59.0498952673954,30,74.4499999999998
2051,200,51.256562152255,28,64
2052,200,44.1492275970413,27,57
2022,250,596,596,596
2023,250,573.171221950441,501,652
2024,250,551.752313091567,454,662
2025,250,530.267840051048,410,667
2026,250,629.409948952462,488.2,784
2027,250,583.987929384239,283,777
2028,250,541.27249282144,196,763
2029,250,498.930633840264,157,741
2030,250,463.086408593002,138.8,724
2031,250,429.129878762097,124,701
2032,250,395.93337232798,113,674
2033,250,364.52509837286,102,645
2034,250,333.80578007019,93,615
2035,250,305.752871424014,85,583
2036,250,279.028315431245,78,547
2037,250,256.363793470169,72,518
2038,250,233.271429331065,66,489
2039,250,212.581808997129,61,455
2040,250,191.963708390939,57,417
2041,250,173.485270658301,53,388
2042,250,156.704456024673,49,357.800000000001
2043,250,139.902158885462,46,322
2044,250,124.799957460385,43,291.800000000001
2045,250,111.631314474104,40,266
2046,250,99.4818674890992,38,235
2047,250,88.2446293736042,36,208
2048,250,78.0958736573434,34,172
2049,250,68.959427842178,32,110
2050,250,59.9166223545677,30,75
2051,250,51.6798362224822,28,64
2052,250,44.3925874720834,26,57
