"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,192.085045635356,167,219
2024,100,184.4319181153,150,223
2025,100,176.914235493727,136,224
2026,100,169.655226795759,123,223
2027,100,162.588064153372,110,221
2028,100,155.681466817264,98,217
2029,100,148.977460992313,86,214
2030,100,142.48206090304,74,209
2031,100,136.142871587213,63,204
2032,100,130.055020752311,57,199
2033,100,124.1146155212,52,193
2034,100,118.413950658081,49,188
2035,100,112.798824652217,46,181
2036,100,107.37065070765,43,174
2037,100,102.055542950996,41,167
2038,100,96.9973433835515,39,160
2039,100,92.060240889575,37,152
2040,100,87.2665611582823,35.75,144
2041,100,82.6840815098509,34,136
2042,100,78.2167630093441,32,128
2043,100,73.9127841882924,31,119
2044,100,69.7404327282323,29.5,110
2045,100,65.6768459446062,28,102
2046,100,61.8064671255274,27,94
2047,100,58.0622698811582,26,86
2048,100,54.4412381595918,24,79
2049,100,50.9218804331475,23,73
2050,100,47.5369774622254,22,67
2051,100,44.2740821757004,21,62
2052,100,41.1355860832509,20,57
2022,150,300,300,300
2023,150,286.267998918375,249.200000000001,329
2024,150,273.004656997138,219,336
2025,150,259.966069644641,187,338
2026,150,247.376309780445,106,337
2027,150,235.126232789767,81,334
2028,150,223.320423936965,73,330
2029,150,212.021615602443,68,325
2030,150,201.090659340659,63,319
2031,150,190.553093523018,59.8000000000002,312
2032,150,180.334851238987,56,305
2033,150,170.382363876725,53,296
2034,150,160.717966244282,51,287
2035,150,151.544801063598,48,278
2036,150,142.666865089797,46,269
2037,150,134.232498704303,43,259
2038,150,126.063378350972,41,248
2039,150,118.126512585159,40,238
2040,150,110.583277624631,38,226
2041,150,103.36386545785,36,215
2042,150,96.2629400674513,34,201
2043,150,89.4721950981349,33,188
2044,150,83.0207518045864,31,173
2045,150,76.7996402094146,30,154
2046,150,70.9715510053856,29,132
2047,150,65.3290562820638,27,108
2048,150,60.0440574463131,26,90
2049,150,55.0420838559936,25,78
2050,150,50.0831198876312,24,69
2051,150,45.3625397159232,23,62
2052,150,40.957298340757,21,57
2022,200,400,400,400
2023,200,379.468923158568,331,438
2024,200,359.814178906457,285,447
2025,200,340.762990307022,129,448
2026,200,322.304630308895,102,445
2027,200,305.036539872321,93,441
2028,200,287.84916571714,86,435
2029,200,271.068174723336,79.1500000000001,426
2030,200,255.321920801661,74,417
2031,200,240.226231913466,70,407
2032,200,225.987021399472,66,395
2033,200,212.048254171414,62,384
2034,200,198.999055676089,58,371
2035,200,186.414281143178,55,357
2036,200,174.276780557853,52,343
2037,200,162.603165436184,50,330
2038,200,151.483052897748,47,315
2039,200,140.632060967425,45,299
2040,200,130.518468946572,43,285
2041,200,120.748404014547,41,270
2042,200,111.611679960042,39,254
2043,200,102.588497198246,37,236.300000000001
2044,200,94.1982963147954,35,219
2045,200,86.1607574882545,33,199
2046,200,78.6372664554295,32,177
2047,200,71.6469906504128,30,148
2048,200,64.8719348494545,29,102
2049,200,58.476953813976,27,80
2050,200,52.6610813679429,26,69
2051,200,47.0847862394056,25,62
2052,200,41.8083685828898,23.25,57
2022,250,500,500,500
2023,250,472.654130169799,414,547
2024,250,445.073567763699,349,555
2025,250,419.482984664229,137,555.400000000001
2026,250,394.637717209513,119.65,551
2027,250,371.490843892621,109,544
2028,250,348.857598435241,100,534
2029,250,327.113544235621,93,520
2030,250,305.821994500666,86,507
2031,250,286.260686849789,81,493
2032,250,268.381984012246,76,481
2033,250,250.437834849902,71,463
2034,250,233.279247101511,67,446
2035,250,216.81322816566,63,427
2036,250,200.980249170848,59,406
2037,250,185.963531479434,56,387
2038,250,172.063242339201,52.75,368
2039,250,159.160848428154,49,347
2040,250,146.300514499532,47,326
2041,250,134.207458117187,44,308
2042,250,122.800904271905,42,286
2043,250,112.291521387873,40,266
2044,250,102.372728690081,38,244
2045,250,93.1464622842078,36,223
2046,250,84.3045468718995,34,199
2047,250,76.2557402840378,32,172
2048,250,68.7209938486833,31,118
2049,250,61.6552427927545,29,83
2050,250,54.9540564673867,28,70
2051,250,48.700917028092,26,63
2052,250,42.8666978484565,25,57
