"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,190.580200232975,166,219
2024,100,181.373508484715,145,223
2025,100,172.511755816516,125,224
2026,100,164.072853634732,96,223
2027,100,155.926785882946,56,221
2028,100,148.007722822152,50,218
2029,100,140.232956584705,46,215
2030,100,132.837713692032,43,210
2031,100,125.655821238548,40,205
2032,100,118.814923023644,38,200
2033,100,112.224023234581,36,194
2034,100,105.758045524667,34,188
2035,100,99.6021644680918,32,182
2036,100,93.5831549286906,30,175
2037,100,87.868011522841,29,168
2038,100,82.4503746497497,27,160
2039,100,77.1676069640777,26,153
2040,100,72.0344016623115,25,144
2041,100,67.2561644051255,23,136
2042,100,62.5722806409974,22,127
2043,100,58.1472483707458,21,118
2044,100,53.8793501873249,20,106
2045,100,49.8570160249347,19,94
2046,100,46.0282262380757,18,80
2047,100,42.3334917986336,17,67
2048,100,38.8418096527406,16,58
2049,100,35.4996725750087,15,51
2050,100,32.3259751912603,14,45
2051,100,29.3517268519976,13.75,41
2052,100,26.4709189937978,13,38
2022,150,300,300,300
2023,150,283.436089433575,247,329
2024,150,267.47545706016,209,334
2025,150,252.630220927676,86,335
2026,150,237.597580970177,74,331
2027,150,223.570940499744,67,327
2028,150,210.170678537407,62,323
2029,150,197.250668645123,57,314
2030,150,184.893383161134,53.25,307
2031,150,173.124051989448,50,298
2032,150,161.771520297501,47,288
2033,150,151.391381805525,44,278
2034,150,141.195899281893,41,267
2035,150,131.425789550817,39,257
2036,150,122.355522275958,37,246
2037,150,113.430396790503,35,234.300000000003
2038,150,105.036505275885,33,223
2039,150,97.2467163112772,31,211
2040,150,89.7433364475709,29,199
2041,150,82.5400454312303,28,187
2042,150,75.8126557118781,26,175
2043,150,69.536244229501,25,162
2044,150,63.5439886055543,24,149
2045,150,57.9940829486334,22,135
2046,150,52.684056019638,21,118
2047,150,47.6705915219462,20,95
2048,150,43.181413497472,19,65
2049,150,38.8165393493075,18,53
2050,150,34.7621684252949,17,46
2051,150,30.9504149263574,16,41
2052,150,27.4475479958965,15,38
2022,200,400,400,400
2023,200,375.486857027136,327,437
2024,200,352.087251923856,270,442
2025,200,329.422144592953,105,441
2026,200,307.679576751721,92,435
2027,200,287.943124746861,84,428
2028,200,269.139368165249,77,417
2029,200,251.033505467801,71,407
2030,200,233.142608343459,66,394
2031,200,216.177430133657,61,379
2032,200,201.217912110166,57,365
2033,200,186.008485216687,53,349
2034,200,171.963406237343,49,334
2035,200,158.460965978129,46,318
2036,200,146.50592345079,43,302
2037,200,134.861208991495,40,286
2038,200,123.806237343054,38,269
2039,200,113.449615228838,35,252
2040,200,103.65890036452,33,235
2041,200,94.383151073309,31,218.100000000002
2042,200,85.9065107330903,29,202
2043,200,77.9186816524909,28,186
2044,200,70.44957472661,26,169
2045,200,63.6520149858242,25,153
2046,200,57.4750607533414,23,135
2047,200,51.6402895909275,22,111
2048,200,46.2915451599838,20.75,72
2049,200,41.2717901984609,19,55
2050,200,36.6356824625354,18,47
2051,200,32.356004455245,17,42
2052,200,28.3440866747671,16,38
2022,250,500,500,500
2023,250,465.245969752368,405,543
2024,250,434.445196941998,315,548
2025,250,404.136737576866,124,544
2026,250,375.083679574539,109.75,540
2027,250,348.41015040718,99,531
2028,250,323.394486455044,91,515
2029,250,300.563569885325,84,502
2030,250,278.833824995845,77,483
2031,250,257.12713977065,71.25,464
2032,250,236.79665946485,65,445
2033,250,217.951325411335,61,422
2034,250,200.03720707994,56,400
2035,250,183.202862722287,51,376
2036,250,167.711068638857,47,354.700000000001
2037,250,152.469004487286,44,332
2038,250,138.656930363969,41,308
2039,250,126.470313279043,38,286
2040,250,114.84082599302,35,266
2041,250,103.402754695031,32.25,242
2042,250,93.3866752534486,30,219
2043,250,84.1323957121489,28,199
2044,250,75.7985707163038,27,180
2045,250,67.9526134286189,25,159
2046,250,60.4911916237328,23,138.700000000001
2047,250,53.7877472162207,22,113
2048,250,47.8803182649161,21,79
2049,250,42.5496925378095,20,57
2050,250,37.4640186139272,18,48
2051,250,32.942558584012,17,42
2052,250,28.6383787601795,16,38
