"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,189.415536641662,165,219
2024,100,178.985063473745,140,223
2025,100,168.975167339873,69,223
2026,100,159.452738026544,51,222
2027,100,150.375020196192,46.25,219
2028,100,141.661875360646,43,216
2029,100,133.338493941143,40,211
2030,100,125.189907674553,37,207
2031,100,117.525617426428,35,201
2032,100,110.067319676861,33,195
2033,100,103.116174264282,31,188
2034,100,96.3938315060589,29,181
2035,100,90.0114396999423,27,174
2036,100,83.8142787074437,26,167
2037,100,78.0000778995961,24,159
2038,100,72.370949221004,23,152
2039,100,67.0679630698211,22,143
2040,100,62.0580553952683,20,135
2041,100,57.2534968263128,19,127
2042,100,52.7334420080785,18,119
2043,100,48.4648730525101,17,110
2044,100,44.4527351413733,16,100
2045,100,40.7023802654357,15,89
2046,100,37.0165868436238,14,74
2047,100,33.7315291402193,13,58
2048,100,30.5386987882285,13,45
2049,100,27.5631650317369,12,39
2050,100,24.7894258511252,11,34
2051,100,22.1558309290248,10,31
2052,100,19.6310300057703,9,28
2022,110,220,220,220
2023,110,207.96643484302,181,241
2024,110,196.278406403358,153,245
2025,110,185.102624460474,65,246
2026,110,174.219254419677,55,244
2027,110,163.928376101224,50,241
2028,110,153.915689853958,45.25,236
2029,110,144.37396529297,42,231
2030,110,135.27205404127,39,225
2031,110,126.435582096612,37,218
2032,110,118.151466327677,34.5,211
2033,110,110.277445603973,32,204
2034,110,102.895306125466,31,196
2035,110,95.8141370543369,29,188
2036,110,88.9009563649264,27,179
2037,110,82.4559695204872,25,171
2038,110,76.4351164784485,24,162
2039,110,70.7132937681074,23,153
2040,110,65.3241774079111,21,145
2041,110,60.0903225329628,20,136
2042,110,55.1678775202507,19,127
2043,110,50.6426232779519,18,118
2044,110,46.3173298646012,17,107
2045,110,42.2414119316502,16,96
2046,110,38.5300951930468,15,84
2047,110,34.8332163128954,14,65
2048,110,31.4669115473305,13,47
2049,110,28.2753429314728,12,39
2050,110,25.3057448412464,11,34
2051,110,22.537951575711,11,31
2052,110,19.8401414592325,10,28
2022,120,240,240,240
2023,120,226.123559064284,197,263
2024,120,213.069207156804,165,267
2025,120,200.391427605888,66,267
2026,120,188.235623498047,58,265
2027,120,176.557651509462,52,261
2028,120,165.317958658756,48,256
2029,120,154.939217858216,45,250
2030,120,144.789590530189,42,243
2031,120,135.336427981376,39,236
2032,120,126.174813194653,36,227
2033,120,117.548391033343,34,219
2034,120,109.266178844998,32,210
2035,120,101.456593571643,30,201
2036,120,94.0678178507059,28,192
2037,120,87.0357746320216,27,182
2038,120,80.4078082757585,25,173
2039,120,74.1359407855212,24,163
2040,120,68.2673991814359,22,153
2041,120,62.7750075097627,21,144
2042,120,57.4427849954941,20,134
2043,120,52.5482032892761,19,123
2044,120,47.8745212526284,18,113
2045,120,43.5532442174827,17,102
2046,120,39.2857558576149,16,87
2047,120,35.4881345749474,15,65
2048,120,31.8695882772604,14,47
2049,120,28.6295434064284,13,39
2050,120,25.5630585386002,12,34
2051,120,22.8068019675578,11,31
2052,120,20.157151171523,10,28
