"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,182.31505822668,156,217
2024,100,166.677130174104,51.25,217
2025,100,151.22082900957,44,214
2026,100,137.476507552173,39,209
2027,100,124.950795572466,35,203.8
2028,100,112.712642684192,32,194
2029,100,102.507033321803,29,188
2030,100,93.2812175717745,27,179
2031,100,83.8833736884584,24,166
2032,100,75.7879626426842,22,156
2033,100,68.1730081863254,20,146
2034,100,61.1020696414159,18,136
2035,100,55.0520292862908,16,125
2036,100,49.0029978092932,15,114
2037,100,43.8569699066067,13.8,103
2038,100,39.3211979707137,12,92
2039,100,34.8985933356393,11,82
2040,100,30.895826127061,10,72
2041,100,27.3496195088205,9,64
2042,100,24.2779891617664,8,55
2043,100,21.3047964948691,7,47
2044,100,18.6893520119912,7,39
2045,100,16.3562781044621,6,30
2046,100,14.3224662746455,5,23
2047,100,12.5009224028594,4,18
2048,100,10.9164360659518,4,16
2049,100,9.45157384987894,3,13
2050,100,8.15969099504209,3,12
2051,100,6.94774011299435,2,10
2052,100,5.93378876974519,2,9
2022,125,250,250,250
2023,125,228.163947497547,196,271
2024,125,208.039438174681,63.75,274
2025,125,189.129170755643,54.5,270
2026,125,170.961297841021,48,263
2027,125,154.488898429833,43,254
2028,125,139.70516437684,38,246
2029,125,126.030851324828,34,235
2030,125,113.653397939156,30,223
2031,125,102.425233071639,27,210
2032,125,91.2022816486752,24,195
2033,125,82.0250245338567,21.25,182
2034,125,73.0507850834151,19,167
2035,125,65.1889106967615,17,153
2036,125,57.7890088321884,15,136
2037,125,51.1989695780177,13,122.5
2038,125,44.5870951913641,12,105
2039,125,39.2485893032385,11,92
2040,125,34.5812070657507,10,77.5
2041,125,30.1390456329735,9,67
2042,125,26.581759077527,8,55
2043,125,23.0847031403337,7,47
2044,125,20.1566486751717,6,40.75
2045,125,17.5403581943081,6,34
2046,125,15.3174067713445,5,29
2047,125,13.1048822374877,4,21.75
2048,125,11.3072865554465,4,17
2049,125,9.63444553483808,3,14
2050,125,8.32961236506379,3,12
2051,125,7.00748282630029,2,10
2052,125,5.88456820412169,1,9
2022,150,300,300,300
2023,150,270.697720864662,226.7,326
2024,150,243.849271616541,74,325
2025,150,222.595982142857,65,320.3
2026,150,201.274318609023,57.425,314
2027,150,182.615953947368,51,307
2028,150,166.297227443609,45.85,299
2029,150,150.021851503759,40,289.3
2030,150,136.258223684211,35,274
2031,150,122.533834586466,30,258
2032,150,108.825657894737,24,243.3
2033,150,95.7362546992481,20,223.3
2034,150,85.7263862781955,17,215.6
2035,150,76.2212171052632,15,194
2036,150,67.4619360902256,13,171.3
2037,150,59.9083646616541,12,148.3
2038,150,52.3962640977444,11,124.3
2039,150,46.1151315789474,10,105.3
2040,150,40.2394266917293,9,87.3
2041,150,35.7132283834586,9,75
2042,150,31.1587171052632,8,64
2043,150,26.8572603383459,7,56
2044,150,22.5167998120301,6,46
2045,150,19.4827302631579,6,41
2046,150,16.5960996240602,5,36
2047,150,14.0663768796992,4.175,28
2048,150,11.9748590225564,4,22
2049,150,10.1904370300752,3,15
2050,150,8.6453242481203,3,12
2051,150,7.21675281954887,2,10
2052,150,5.91012687969925,2,9
2022,175,350,350,350
2023,175,314.537797390637,262,379.8
2024,175,285.916922486569,84.05,381
2025,175,259.828664620107,77,376
2026,175,231.882962394474,67,369
2027,175,205.432847275518,56,351.8
2028,175,186.73484267076,50,345
2029,175,167.226784343822,42.2,332.8
2030,175,149.101496546431,36,315
2031,175,134.05141980046,26,297.8
2032,175,116.389677666922,21,278
2033,175,103.459900230238,18,256.8
2034,175,90.6396776669225,16,234
2035,175,79.9740982348427,15,205
2036,175,71.0940138142747,14,181
2037,175,62.693207981581,12,154
2038,175,55.9127014581734,11,134
2039,175,49.604950115119,10,113.6
2040,175,42.7260168841136,9,87
2041,175,37.9247889485802,9,79
2042,175,32.3618572524942,8,67.8
2043,175,27.4545280122794,7,57
2044,175,23.3002686108979,6,50
2045,175,19.9048349961627,5.05,44
2046,175,16.4750575594781,5,38
2047,175,14.3651189562548,4,33
2048,175,12.4725633154259,4,24
2049,175,10.2081734458941,3,15
2050,175,8.30698388334612,3,12
2051,175,7.1039907904835,2,10
2052,175,5.75268610897928,2,9
2022,200,400,400,400
2023,200,365.0038507109,316.3,433.7
2024,200,331.561315165877,100,432
2025,200,296.642772511848,87.25,436
2026,200,265.54413507109,75,425
2027,200,237.122630331754,67,413
2028,200,212.94490521327,56.15,397.7
2029,200,187.12855450237,42.825,377.7
2030,200,169.998815165877,28.825,368.8
2031,200,151.348341232227,24.3,347
2032,200,133.818127962085,21,319.7
2033,200,121.18009478673,19,300.7
2034,200,105.865521327014,17,279
2035,200,89.9469786729858,15.3,237.1
2036,200,79.2674763033175,14,205.4
2037,200,70.2677725118483,13,181.4
2038,200,60.9736374407583,11.075,143.4
2039,200,52.9454976303318,10,110.4
2040,200,47.2319312796209,9,96.7
2041,200,40.9594194312796,9,83
2042,200,35.3515995260664,8,71
2043,200,30.5008886255924,7,63.7
2044,200,26.1578791469194,7,56
2045,200,22.873518957346,6,52
2046,200,18.5361374407583,6,43.525
2047,200,16.0790876777251,5,37
2048,200,13.1664691943128,4,27
2049,200,10.8575236966825,4,16
2050,200,9.08708530805687,3,12.85
2051,200,7.48518957345972,2,11
2052,200,5.93809241706161,2,9
