"years","initN","mean","lcl","ucl"
2022,200,400,400,400
2023,200,358.417330677291,116,430
2024,200,314.014940239044,94,427
2025,200,278.939243027888,81.75,427
2026,200,242.097609561753,66,401
2027,200,210.073705179283,53,391
2028,200,187.607569721116,26,361
2029,200,162.311752988048,22,367
2030,200,140.28187250996,19,335
2031,200,119.400398406375,17,290
2032,200,107.059760956175,15,285
2033,200,88.1543824701195,13,253
2034,200,71.5458167330677,12,212
2035,200,60.2480079681275,11,181
2036,200,52.8316733067729,10,140
2037,200,46.4093625498008,9,96
2038,200,39.2430278884462,8,77
2039,200,34.3376494023904,7,66
2040,200,27.5478087649402,6,59
2041,200,24.0418326693227,5,50
2042,200,21.3575697211155,5,44
2043,200,15.3167330677291,4,37
2044,200,13.6752988047809,3,33
2045,200,11.1902390438247,3,27
2046,200,9.06374501992032,2,22
2047,200,7.12948207171315,2,10
2048,200,5.55278884462151,1,8
2049,200,4.43027888446215,1,7
2050,200,3.52290836653386,0,6
2051,200,2.87749003984064,0,5
2052,200,2.15737051792829,0,4
2022,225,450,450,450
2023,225,381.346625766871,113.75,480
2024,225,336.866564417178,98.4,483.8
2025,225,293.542944785276,87.8,467.2
2026,225,257.21472392638,74.2,439
2027,225,216.860429447853,58.4,427.6
2028,225,176.748466257669,26,393.4
2029,225,154.808282208589,21.25,361.6
2030,225,135.668711656442,18,344.6
2031,225,114.599693251534,17.1,309.4
2032,225,98.6625766871166,14.35,311.6
2033,225,86.441717791411,13,253.8
2034,225,75.329754601227,12.2,220.4
2035,225,63.2346625766871,11,170.2
2036,225,56.4524539877301,10,125.4
2037,225,47.7331288343558,9.2,106.8
2038,225,39.6825153374233,9,70.4
2039,225,30.2070552147239,8,66.2
2040,225,25.1088957055215,7.2,52
2041,225,22.2070552147239,6,42.4
2042,225,18.8604294478528,6,36
2043,225,15.4984662576687,5,35
2044,225,14.3957055214724,5,30
2045,225,12.5720858895706,4,24.8
2046,225,10.5950920245399,3,21.2
2047,225,8.84355828220859,3,15.8
2048,225,7.1180981595092,2,12.8
2049,225,5.69018404907975,2,8.80000000000001
2050,225,4.79601226993865,1,7
2051,225,3.93865030674847,0.199999999999999,5
2052,225,2.58282208588957,0,4
2022,250,500,500,500
2023,250,440.573394495413,331.1,532.4
2024,250,366.642201834862,108.85,526.6
2025,250,324.31880733945,99.2,518.2
2026,250,264.316513761468,89.6,483.6
2027,250,225.394495412844,73.6,471
2028,250,187.511467889908,24,428.6
2029,250,156.839449541284,22.2,379.8
2030,250,138.644495412844,17,376.8
2031,250,117.327981651376,15,327.6
2032,250,93.1032110091743,13,267.4
2033,250,82.3577981651376,12,238
2034,250,69.4839449541284,11.8,201.6
2035,250,60.0802752293578,10,128.4
2036,250,48.052752293578,9.8,82.8
2037,250,39.6743119266055,8,75.4
2038,250,32.7362385321101,7.8,63.4
2039,250,27.5894495412844,6,55.2
2040,250,23.9036697247706,6,47
2041,250,18.3050458715596,5,42.4
2042,250,16.4311926605505,5,41
2043,250,13.1949541284404,4.8,27.4
2044,250,11.1422018348624,3.8,21.2
2045,250,10.1192660550459,2.8,21
2046,250,8.35321100917431,2,13.2
2047,250,6.80504587155963,2,10.2
2048,250,6.11926605504587,1,9
2049,250,4.90366972477064,1,7.2
2050,250,3.88990825688073,0,6
2051,250,3.03669724770642,0,5
2052,250,2.4243119266055,0,4
2022,275,550,550,550
2023,275,473.11875,150.75,577.4
2024,275,405.640625,121,582.8
2025,275,341.615625,99.925,544.5
2026,275,292.971875,81.7,539.4
2027,275,250.85,32.65,511.2
2028,275,223.79375,32.125,478.4
2029,275,180.9625,27.825,436.2
2030,275,157.36875,21.8,407.5
2031,275,151.275,20,385.9
2032,275,125.909375,17,354.3
2033,275,102.509375,15,300.2
2034,275,91.64375,12.9,279.2
2035,275,75.03125,12,232.1
2036,275,54.23125,10.9,83.3
2037,275,46.3625,10,80.1
2038,275,40.521875,8.9,69.5
2039,275,35.046875,8,67
2040,275,28.403125,5.675,60.5
2041,275,23.51875,5,43.3
2042,275,21.2,4,35
2043,275,13.446875,3.9,30.3
2044,275,12.31875,3,27.4
2045,275,10.0625,2.9,19.75
2046,275,8.09375,2,13.2
2047,275,7.2875,1,12.3
2048,275,5.671875,0.9,8
2049,275,5.0125,0,7
2050,275,3.671875,0,6
2051,275,2.93125,0,5
2052,275,2.425,0,4
2022,300,600,600,600
2023,300,504.733333333333,150.5,625
2024,300,443.233333333333,135.7,685.2
2025,300,385.122222222222,107.2,648
2026,300,340.177777777778,94.9,596.8
2027,300,314.688888888889,84.2,583
2028,300,273.833333333333,48.85,568.4
2029,300,222.161111111111,27.8,487.8
2030,300,190.961111111111,24.4,490.8
2031,300,158.866666666667,21.8,424.2
2032,300,126.661111111111,17.3,307
2033,300,103.544444444444,15.95,264
2034,300,98.4444444444444,14.4,273.6
2035,300,84.35,12.4,155
2036,300,81.4333333333333,11.8,152
2037,300,78.1277777777778,10.4,139.2
2038,300,68.1444444444444,9,135.4
2039,300,64.8611111111111,7.4,126.6
2040,300,50.75,6.4,111.6
2041,300,35.65,6,95.0000000000001
2042,300,29.5111111111111,5.3,69.9
2043,300,26.0222222222222,5,68.4
2044,300,19.0222222222222,3.8,43.8
2045,300,17.5555555555556,3.8,36.2
2046,300,14.1888888888889,3.4,30.2
2047,300,10.9833333333333,2.4,21.7
2048,300,7.62777777777778,2,9
2049,300,5.24444444444444,1.4,8
2050,300,4.2,1,6.6
2051,300,3.64444444444444,1,5
2052,300,2.37777777777778,0,4
