"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,189.260775163278,165,219
2024,100,179.206606952615,141,223
2025,100,169.368659965723,100,223
2026,100,159.892517601556,52,222
2027,100,150.845103409144,47,220
2028,100,142.101382648571,43,216
2029,100,133.744505303627,40,212
2030,100,125.703413775534,37,207
2031,100,118.096139816573,35,201
2032,100,110.7460483348,33,195
2033,100,103.652760086155,31,188
2034,100,96.942207258326,29,182
2035,100,90.5376638565936,27,175
2036,100,84.3042869053685,26,167
2037,100,78.4839848997175,24,160
2038,100,72.9604920329798,23,152
2039,100,67.5851706887767,22,144
2040,100,62.46993549956,20,136
2041,100,57.5753942980221,19,128
2042,100,53.0151176525082,18,119
2043,100,48.7675407614989,17,110
2044,100,44.7051594562045,16,101
2045,100,40.874033072398,15,90
2046,100,37.3073613877438,14,77
2047,100,33.8990371253879,13,59
2048,100,30.6346953309556,13,46
2049,100,27.5276037565427,12,39
2050,100,24.7408634026588,11,34
2051,100,22.1378885080365,10,31
2052,100,19.6448191208486,9,28
2022,110,220,220,220
2023,110,208.01310570724,181,242
2024,110,196.159203333432,153,245
2025,110,184.8806411361,64,245
2026,110,174.157194212543,54.5,244
2027,110,163.825440446834,49,240
2028,110,154.101414183428,46,236
2029,110,144.450492438872,42,231
2030,110,135.312914079444,39.25,225
2031,110,126.563226031671,37,218
2032,110,118.121059746279,35,211
2033,110,110.329417837725,32,204
2034,110,102.94055453222,30,196
2035,110,95.999747467245,29,188
2036,110,89.0720498232271,27,180
2037,110,82.6370175881636,25.5,171
2038,110,76.5814306723313,24,163
2039,110,70.8482278142547,23,154
2040,110,65.2788852907098,21,145
2041,110,60.0596200124781,20,136
2042,110,55.2331397248878,19,127
2043,110,50.6817010309278,18,118
2044,110,46.4320612614754,17,108
2045,110,42.3893163789774,16,97
2046,110,38.4614107668083,15,84
2047,110,34.8854169761431,14,65
2048,110,31.5309798270893,13,47
2049,110,28.2643163789774,12,39
2050,110,25.2717363855135,11,34
2051,110,22.5184274636798,11,31
2052,110,19.8608173148341,10,28
2022,120,240,240,240
2023,120,226.211564289578,197,263
2024,120,212.883652931411,165,267
2025,120,200.482969277547,66.25,267
2026,120,188.297188904848,57.75,265
2027,120,176.877413307467,52,261
2028,120,165.937734335653,48,256
2029,120,155.400623029715,45,250
2030,120,145.183173534295,42,244
2031,120,135.561109142122,39,235
2032,120,126.398188736966,36,227
2033,120,117.894775131041,34,219
2034,120,109.532872278908,32,211
2035,120,101.860433882371,30,202
2036,120,94.4173972653845,28,193
2037,120,87.283240687198,27,182
2038,120,80.5415555223936,25,173
2039,120,74.1069223451286,24,164
2040,120,67.9908690704919,22,153
2041,120,62.5111828237796,21,144
2042,120,57.1303978809528,20,134
2043,120,52.2066304165345,19,123
2044,120,47.4960547669235,18,112
2045,120,43.1387919938816,17,100
2046,120,39.0770532932903,16,86
2047,120,35.2663358764387,15,63
2048,120,31.7286649629726,14,46
2049,120,28.4341715010539,13,39
2050,120,25.4783198716633,12,34
2051,120,22.6571517842153,11,31
2052,120,20.0928342255964,10,28
