"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,192.095139538567,167,219
2024,100,184.344794899591,150,223
2025,100,176.850306648253,136,224
2026,100,169.582785128426,122,223
2027,100,162.508838721334,110,221
2028,100,155.647197348817,98,217
2029,100,148.989791385139,86,214
2030,100,142.48583824614,73,209
2031,100,136.1307617202,63,205
2032,100,130.013886413923,57,199
2033,100,124.119905901803,52,194
2034,100,118.337743722249,49,188
2035,100,112.745651485227,46,181
2036,100,107.301964380293,43,175
2037,100,101.997804705405,41,167
2038,100,96.9559239542032,39,160
2039,100,91.9989196774625,37,152
2040,100,87.2000248734055,35,144
2041,100,82.5165934076813,34,136
2042,100,78.0550543749969,32,127
2043,100,73.7364650312093,31,119
2044,100,69.6091893002282,29,110
2045,100,65.5826329180341,28,102
2046,100,61.7073043663345,27,94
2047,100,57.9935434331734,26,86
2048,100,54.3433216762448,24,79
2049,100,50.8442739193062,23,73
2050,100,47.4867249026101,22,67
2051,100,44.253245917544,21,62
2052,100,41.1319032981393,20,57
2022,150,300,300,300
2023,150,286.120892439624,249,329
2024,150,272.546848038007,219,335
2025,150,259.412804682189,187,337
2026,150,246.856372647887,105,336
2027,150,234.927374896354,81,333
2028,150,223.087055255511,73,329
2029,150,211.886299292592,68,324
2030,150,200.953151961993,63,319
2031,150,190.453150094495,60,312
2032,150,180.120961537025,56,304
2033,150,170.092909859639,53,296
2034,150,160.522523885291,50,287
2035,150,151.481618223786,48,278
2036,150,142.623335126131,45.5,269
2037,150,133.947159163062,43,259
2038,150,125.835228843123,41,249
2039,150,117.665807617895,39,237
2040,150,110.016936333281,37.25,226
2041,150,102.73617491727,36,214
2042,150,95.7829762678439,34,201
2043,150,89.1102869222897,33,187
2044,150,82.7591003144865,31,172
2045,150,76.6077060409804,30,154
2046,150,70.7243947441155,28,131
2047,150,65.1573310475166,27,107
2048,150,59.7687963606212,26,89
2049,150,54.6647935668452,24.75,77
2050,150,49.8150019795472,23,69
2051,150,45.240948240444,22,62
2052,150,40.7855888966079,21,57
2022,200,400,400,400
2023,200,379.59093589485,331,438
2024,200,359.927068946789,285,446
2025,200,340.72559395416,130,448
2026,200,322.349280737419,102,446
2027,200,304.774196551885,92,441
2028,200,287.442509427228,85,434
2029,200,270.852046833538,79,426
2030,200,254.999348241027,74,417
2031,200,240.072519824335,70,407
2032,200,225.760951878462,65,395
2033,200,211.664766996167,62,383
2034,200,198.26594481774,58,370
2035,200,185.516328889992,55,358
2036,200,173.554189103211,52,343
2037,200,161.83560931705,49,329
2038,200,150.91213280365,47,314
2039,200,140.161958225353,45,299
2040,200,130.049312549464,42,285
2041,200,120.424128272373,40,269
2042,200,111.44724243882,38,254
2043,200,102.589659533527,37,237
2044,200,94.3302478235906,35,220
2045,200,86.4593892087336,33,202
2046,200,78.7571809872597,32,178
2047,200,71.6613569001102,30,149
2048,200,65.1110628326686,29,104
2049,200,58.6802229946773,27,80
2050,200,52.7533480237737,26,70
2051,200,47.1561583463944,25,62
2052,200,41.9327640787697,24,57
2022,250,500,500,500
2023,250,471.547478540773,412,546
2024,250,444.919513779083,347,554
2025,250,419.033692398916,137.75,556
2026,250,393.514534391236,119,551
2027,250,370.022518070928,109,543
2028,250,347.847138299074,101,533
2029,250,326.501489439801,94,522
2030,250,305.749738818613,87,508
2031,250,285.804304551615,81,493
2032,250,266.511943754235,76,477
2033,250,248.433384628417,71,460
2034,250,232.044584368647,67,443
2035,250,215.539854867856,63,422
2036,250,199.863663316015,59,402
2037,250,184.769292127852,56,382
2038,250,170.546970295911,52,363
2039,250,157.336493392817,49.25,343
2040,250,144.586789868986,47,323
2041,250,132.986693867179,44,303
2042,250,121.800203297944,42,284
2043,250,111.138906144116,40,263
2044,250,101.644701547323,38,243
2045,250,92.5444573074317,36,221
2046,250,84.1662878360063,34,199
2047,250,76.1065408290038,33,168
2048,250,68.5750931782245,31,115
2049,250,61.3920262028462,29,82
2050,250,54.8772235712672,28,70
2051,250,48.6567229500791,27,62
2052,250,42.9330528574656,25,57
