"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,182.6521458987,156,217
2024,100,166.09810623039,50.25,218
2025,100,151.635029134917,44,215
2026,100,137.959939489018,39,210
2027,100,125.356454504706,35.5,203
2028,100,113.2064376961,32,195
2029,100,102.190805692515,29,187
2030,100,92.809894666069,26,177
2031,100,83.9715374271627,24,168
2032,100,75.8023868220529,21.575,158
2033,100,68.145450470641,19,148
2034,100,61.3347153742716,18,136
2035,100,55.0007563872703,16,126
2036,100,49.3391696548633,14,116
2037,100,44.1100963693411,13,105
2038,100,39.1062864186463,12,94
2039,100,34.7006387270282,11,83
2040,100,30.3021346929628,10,71
2041,100,26.7522411474675,9,61
2042,100,23.5841550874048,8,52
2043,100,20.6961564320932,7,43
2044,100,18.3711620349619,6,36
2045,100,16.1490082922456,6,30
2046,100,14.1101243836844,5,22
2047,100,12.2806757059615,4,18
2048,100,10.6546391752577,4,15
2049,100,9.2260757507844,3,13
2050,100,7.95881891528463,2,12
2051,100,6.87270282384581,2,10
2052,100,5.85085163603765,1,9
2022,125,250,250,250
2023,125,227.916441053409,195,271
2024,125,207.970465173517,63.05,273
2025,125,188.415395028304,55,269
2026,125,169.201206005415,48,262
2027,125,152.325067683977,42.55,255
2028,125,137.045655919271,38,245
2029,125,122.573283288211,34,235
2030,125,110.40567314792,30,225.8
2031,125,99.316145705144,26,211
2032,125,89.5136598572483,23,197
2033,125,80.4926162933793,21,186
2034,125,72.5523627861186,18,171
2035,125,64.3653088850603,16,152
2036,125,57.5202436623185,15,137
2037,125,51.2808269751415,13,124
2038,125,45.2701206005415,12,107
2039,125,40.1399212404627,11,94
2040,125,35.1051562884568,9.75,80
2041,125,30.8854294856018,9,67
2042,125,26.918286980064,8,56
2043,125,23.8861678562638,7,50
2044,125,20.4409918779227,6,42
2045,125,17.938961358602,6,37
2046,125,15.6814545902043,5,30
2047,125,13.5443022397243,4,24
2048,125,11.5273812453852,4,17
2049,125,9.87306177701206,3,14
2050,125,8.3683854294856,3,12
2051,125,6.97747969480679,2,10
2052,125,5.86266305685454,2,9
2022,150,300,300,300
2023,150,273.973104265403,234,325
2024,150,249.101066350711,76.725,328
2025,150,225.922037914692,66,325
2026,150,204.928317535545,58,316
2027,150,185.391113744076,51,310
2028,150,168.307938388626,46,302
2029,150,152.053436018957,40,287
2030,150,137.359241706161,35,276
2031,150,122.754620853081,30,261
2032,150,110.230331753555,25,248
2033,150,99.0364928909953,21,233
2034,150,87.7130331753554,18,213
2035,150,78.4265402843602,16,193
2036,150,69.1528436018957,14,173
2037,150,61.2451421800948,12,153
2038,150,53.8547393364929,12,131
2039,150,46.2109004739336,11,108
2040,150,40.5074644549763,10,90.0750000000001
2041,150,34.9520142180095,9,75
2042,150,29.6733412322275,8,62
2043,150,25.2694312796209,7,52
2044,150,21.7084123222749,6,45.1000000000001
2045,150,18.4684834123223,6,39
2046,150,15.9552132701422,5,33
2047,150,13.5001184834123,5,26
2048,150,11.6084123222749,4,18
2049,150,9.93933649289099,3,14
2050,150,8.43933649289099,3,12
2051,150,7.19857819905213,2,10
2052,150,5.88803317535545,2,9
2022,175,350,350,350
2023,175,316.919549477072,263,383
2024,175,288.066975060338,85,386.8
2025,175,259.86182622687,75,385
2026,175,234.644810941271,66.25,375.8
2027,175,215.313153660499,59,374.8
2028,175,194.76950925181,53,354.8
2029,175,176.648431214803,47,346.8
2030,175,158.974658085278,39,331
2031,175,141.313354786806,30.2,312
2032,175,126.344127111826,23,295.8
2033,175,113.499597747385,19.05,276
2034,175,99.1530571198713,17,252.8
2035,175,85.3684633950121,15,216.8
2036,175,74.9921560740145,13,199
2037,175,65.4121078037007,12,167.8
2038,175,57.1432019308126,11,138.4
2039,175,49.7037409493162,10,114
2040,175,43.1761866452132,9,92.5999999999999
2041,175,37.3936041834272,8.8,76
2042,175,32.5203137570394,7,69
2043,175,27.9704344328238,7,58
2044,175,24.4225663716814,6,49
2045,175,20.9408688656476,6,44
2046,175,17.9088897827836,5,39
2047,175,14.6110217216412,4,31
2048,175,12.3091311343524,4,23.8
2049,175,10.391592920354,3,15
2050,175,8.86987127916331,3,12.4
2051,175,7.30088495575221,2,10
2052,175,5.81355591311344,1.3,9
2022,200,400,400,400
2023,200,361.029296875,301.7,434
2024,200,323.385416666667,96.425,437.3
2025,200,294.899739583333,84.525,431
2026,200,266.069661458333,74.925,427
2027,200,243.013346354167,67,422
2028,200,213.871419270833,59.925,402.3
2029,200,195.068684895833,48,387
2030,200,171.621744791667,30.7,372
2031,200,150.281901041667,22.5,340
2032,200,132.870768229167,19.35,321.3
2033,200,116.845377604167,17,286.3
2034,200,104.735677083333,16,275.3
2035,200,90.3727213541667,14,240
2036,200,78.4853515625,13.175,206.3
2037,200,69.3037109375,12,180.5
2038,200,61.2096354166667,11,160.3
2039,200,52.099609375,10,123.9
2040,200,45.0061848958333,9,95.6000000000001
2041,200,39.2333984375,9,78.9000000000002
2042,200,32.6204427083333,8,66
2043,200,27.1875,7,60.3000000000001
2044,200,23.3297526041667,6,51
2045,200,19.9306640625,6,45.4750000000001
2046,200,16.765625,5,41
2047,200,14.1526692708333,4,32
2048,200,11.8548177083333,4,18.3000000000001
2049,200,9.98046875,3,15
2050,200,8.61490885416667,3,12
2051,200,6.99609375,2,10
2052,200,5.78645833333333,2,9
