"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,179.716384069401,150,217
2024,100,160.683063880126,48,216
2025,100,143.445090694006,41,213.5
2026,100,128.893335962145,36,206
2027,100,114.784996056782,32,198
2028,100,101.408615930599,28,188.5
2029,100,89.4166009463722,24,180
2030,100,79.9214313880126,21,172
2031,100,70.6903588328076,19,160
2032,100,61.7560134069401,16,146
2033,100,53.5646687697161,14,128
2034,100,47.9090102523659,11,119
2035,100,42.5682176656151,10,105
2036,100,36.6114944794953,8.625,91
2037,100,31.8620859621451,8,76
2038,100,27.5759069400631,7,62
2039,100,23.5827089905363,6,49
2040,100,20.0797515772871,5,41
2041,100,17.1935134069401,5,34
2042,100,14.457511829653,4,29
2043,100,12.2058359621451,3,25
2044,100,10.3751971608833,3,20
2045,100,8.76725157728707,2,16
2046,100,7.46244085173502,2,12
2047,100,6.35252365930599,1,10
2048,100,5.33724369085173,1,8
2049,100,4.37588722397476,0,7
2050,100,3.54347397476341,0,6
2051,100,2.83783517350158,0,5
2052,100,2.21451104100946,0,4
2022,125,250,250,250
2023,125,223.066593886463,178,272
2024,125,198.336026200873,57.85,272
2025,125,179.566375545852,51,269
2026,125,158.613537117904,44.45,258
2027,125,138.9,39,245
2028,125,123.016593886463,32.7,230
2029,125,107.597816593886,27.4,219
2030,125,96.1757641921397,21,210
2031,125,83.8327510917031,14.7,197
2032,125,74.1480349344978,12,185
2033,125,64.3786026200873,11,165
2034,125,56.3727074235808,10,154.6
2035,125,50.0039301310044,9,136.6
2036,125,42.839519650655,8,115
2037,125,36.7137554585153,7,92
2038,125,31.2288209606987,6.2,70.6000000000001
2039,125,26.6397379912664,6,54
2040,125,22.5334061135371,5,47
2041,125,19.3652838427948,5,41
2042,125,16.521615720524,4,36
2043,125,13.8777292576419,3,31
2044,125,12.0864628820961,3,26
2045,125,9.93602620087336,2,21
2046,125,8.05960698689956,2,15
2047,125,6.77772925764192,1,12
2048,125,5.54235807860262,1,9
2049,125,4.63471615720524,0,7
2050,125,3.73078602620087,0,6
2051,125,2.8292576419214,0,5
2052,125,2.15349344978166,0,4
2022,150,300,300,300
2023,150,268.561174551387,224.2,324
2024,150,238.44942903752,69.05,330.8
2025,150,213.685970636215,61,325.6
2026,150,184.46044045677,51,312
2027,150,162.030995106036,43.6,294
2028,150,143.309135399674,35,282
2029,150,124.410277324633,24.2,270.8
2030,150,106.513866231648,18,255.8
2031,150,91.4828711256118,15.1,231
2032,150,78.4327079934747,14,209.8
2033,150,66.3266721044046,12,186
2034,150,57.5807504078303,11,169.6
2035,150,48.9706362153344,10,128.4
2036,150,42.415986949429,8.75,98.8000000000004
2037,150,36.2703915171289,8,67
2038,150,31.8152528548124,7,59
2039,150,27.53955954323,6,53.8000000000001
2040,150,23.0134584013051,6,46
2041,150,18.9759380097879,5,39
2042,150,15.7964926590538,4,33
2043,150,13.3996737357259,4,31
2044,150,11.184339314845,3,27
2045,150,9.42495921696574,2.2,21
2046,150,7.53058727569331,2,14
2047,150,6.28425774877651,1,9.85000000000005
2048,150,5.30424143556281,1,8
2049,150,4.41435562805873,0,7
2050,150,3.61867862969005,0,6
2051,150,2.93230016313214,0,5
2052,150,2.11623164763458,0,4
2022,175,350,350,350
2023,175,315.57217847769,261,384
2024,175,274.83530183727,83.25,385
2025,175,243.599081364829,72,375
2026,175,222.904199475066,65,370
2027,175,192.977690288714,57,352
2028,175,171.883202099738,45.25,334
2029,175,151.116141732283,34,312
2030,175,134.068897637795,19,302
2031,175,112.524278215223,16,290
2032,175,99.7165354330709,14,258
2033,175,79.5354330708661,13,220
2034,175,67.9087926509186,11,188
2035,175,55.8681102362205,10,146
2036,175,47.5597112860892,9,110
2037,175,40.4724409448819,8,86
2038,175,34.994094488189,7,77
2039,175,29.4619422572178,6,64
2040,175,24.5597112860892,6,50
2041,175,20.8786089238845,5,42
2042,175,17.7716535433071,4,36
2043,175,15.0656167979003,4,32
2044,175,12.1246719160105,3.75,27
2045,175,9.83595800524934,3,20
2046,175,8.32874015748031,2,16
2047,175,7.05380577427822,2,11
2048,175,5.8248031496063,1,8
2049,175,4.64107611548556,1,7
2050,175,3.61023622047244,0,6
2051,175,3.00328083989501,0,5
2052,175,2.20406824146982,0,4
2022,200,400,400,400
2023,200,351.253816793893,130.125,429
2024,200,306.773854961832,91,420.8
2025,200,268.125,79.525,415.9
2026,200,239.534351145038,73.05,413.9
2027,200,213.464694656489,62,388.9
2028,200,190.185114503817,51,369.7
2029,200,168.240458015267,26,355.7
2030,200,138.956106870229,20,326.7
2031,200,121.464694656489,17,307.6
2032,200,107.540076335878,15,286.8
2033,200,88.4246183206107,13,234.2
2034,200,75.3511450381679,12,208
2035,200,65.5143129770992,11,184.9
2036,200,54.412213740458,10,148.8
2037,200,43.675572519084,10,99.9000000000001
2038,200,38.0553435114504,9,70.9
2039,200,30.9751908396947,8,55.9
2040,200,24.6545801526718,7,49.9
2041,200,20.3301526717557,6,43
2042,200,18.3826335877863,5,38
2043,200,14.7146946564886,4,32.9
2044,200,12.4637404580153,4,29.9
2045,200,10.3540076335878,3,24
2046,200,8.2280534351145,3,13.9
2047,200,6.75858778625954,2,10
2048,200,5.62118320610687,1,9
2049,200,4.77480916030534,0,7
2050,200,3.90171755725191,0,6
2051,200,3.21087786259542,0,5
2052,200,2.24522900763359,0,4
