"years","initN","mean","lcl","ucl"
2022,200,500,500,500
2023,200,442.487146529563,135.2,539.2
2024,200,390.939588688946,115.2,552.4
2025,200,341.073907455013,98.8,539.2
2026,200,303.357326478149,88.6,533.2
2027,200,276.004498714653,78,515.2
2028,200,251.687017994859,64,503.2
2029,200,211.379177377892,32.6,462.2
2030,200,183.546915167095,26,431.2
2031,200,159.805269922879,24,396.4
2032,200,142.505784061697,20.6,365
2033,200,124.962082262211,19.2,317.8
2034,200,107.523136246787,17,293.2
2035,200,93.7307197943445,16,248.2
2036,200,83.9312339331619,15,217
2037,200,71.0700514138817,13,169.8
2038,200,62.0661953727506,12,129.4
2039,200,54.590616966581,11,109.6
2040,200,46.823264781491,10.4,99
2041,200,39.1793059125964,9,87.2
2042,200,33.01735218509,9,76.2
2043,200,27.9498714652956,8,61
2044,200,24.1156812339332,7.2,54
2045,200,20.8348329048843,6.85,45
2046,200,17.9787917737789,6,38
2047,200,15.7300771208226,5,31.4
2048,200,12.8476863753213,4.8,18.6
2049,200,11.1664524421594,4,14.2
2050,200,8.69730077120823,3,12
2051,200,7.48071979434447,2.2,10
2052,200,6.09768637532134,2,9
2022,225,550,550,550
2023,225,508.238636363636,425.5,604
2024,225,444.134615384615,135.375,594
2025,225,395.357517482517,114.75,589.5
2026,225,345.719405594406,101.5,573
2027,225,311.024475524476,92.5,553.5
2028,225,280.369755244755,79,544.5
2029,225,246.026223776224,34,524.5
2030,225,222.024475524476,27,500
2031,225,200.925699300699,24.25,474
2032,225,175.907342657343,22.125,441.5
2033,225,154.420454545455,20,376.5
2034,225,138.583916083916,18.875,370
2035,225,125.467657342657,17,339.5
2036,225,112.043706293706,16,314.5
2037,225,92.4055944055944,15,258.5
2038,225,78.0620629370629,13.5,200
2039,225,68.2683566433566,11,169.5
2040,225,57.8496503496503,10.875,114.5
2041,225,47.9667832167832,9,87
2042,225,40.4694055944056,8,83.5
2043,225,34.6083916083916,7,68.5
2044,225,29.2762237762238,6,61.5
2045,225,23.5944055944056,6,52
2046,225,19.6022727272727,5.5,44.375
2047,225,16.9458041958042,5,41
2048,225,13.8138111888112,5,28.875
2049,225,10.7027972027972,4,16.5
2050,225,8.69318181818182,3.5,11.875
2051,225,7.29895104895105,2.5,10
2052,225,6,2,9
2022,250,600,600,600
2023,250,559.406531531532,490.1,655
2024,250,513.864864864865,162.775,671
2025,250,464.156531531532,135.025,666.9
2026,250,413.48536036036,111.325,661.9
2027,250,364.102477477477,98.25,620.8
2028,250,309.353603603604,64.925,598.8
2029,250,276.671171171171,34.1,581.9
2030,250,245.540540540541,32.1,537.7
2031,250,216.617117117117,28.15,517.8
2032,250,195.297297297297,26.1,475.4
2033,250,168.234234234234,23.55,434.6
2034,250,151.093468468468,22,405.3
2035,250,132.397522522523,18,380.8
2036,250,116.462837837838,17,322.7
2037,250,98.0337837837838,15,254
2038,250,80.804054054054,14,244.7
2039,250,68.7105855855856,13,176.5
2040,250,59.1024774774775,11,117
2041,250,48.8310810810811,10.1,102.9
2042,250,39.8198198198198,9.025,89
2043,250,34.3468468468468,8,77.8
2044,250,26.2702702702703,7.325,56.8
2045,250,22.4617117117117,7,45.9
2046,250,19.5011261261261,6,39
2047,250,15.847972972973,6,29.9
2048,250,13.8626126126126,5,17.9
2049,250,11.1993243243243,5,14.9
2050,250,9.61936936936937,4,12
2051,250,7.62274774774775,3,10
2052,250,6.26801801801802,3,9
2022,275,650,650,650
2023,275,561.621666666667,170.3,695
2024,275,514.033333333333,158.8,722.1
2025,275,469.53,135.675,700.4
2026,275,424.413333333333,119.9,696.5
2027,275,373.551666666667,96,662.5
2028,275,316.896666666667,48.5,613.1
2029,275,283.025,37.8,622.8
2030,275,256.908333333333,33.925,578.3
2031,275,221.745,28,535.6
2032,275,197.45,24,492.1
2033,275,168.341666666667,21.9,444.1
2034,275,147.088333333333,20,426.1
2035,275,126.706666666667,18,388.8
2036,275,107.753333333333,17,317.6
2037,275,91.33,14.9,268.6
2038,275,79.0283333333333,13.45,199.9
2039,275,62.7566666666667,13,113.15
2040,275,52.59,12,92.4
2041,275,42.0733333333333,11,76.1
2042,275,34.0016666666667,10,68.2
2043,275,28.6016666666667,9,63.3
2044,275,26.445,8,63.1
2045,275,22.7316666666667,7,54.2
2046,275,17.5733333333333,7,42.525
2047,275,14.91,6,33.4
2048,275,12.8466666666667,4.9,29
2049,275,10.72,4,16.1
2050,275,8.735,3,12
2051,275,7.12166666666667,2,10
2052,275,5.95666666666667,2,9
2022,300,700,700,700
2023,300,636.342920353982,542.2,765.6
2024,300,593.867256637168,176.8,770.6
2025,300,523.053097345133,150.3,762
2026,300,473.637168141593,125,781.8
2027,300,401.966814159292,112.75,736.2
2028,300,354.139380530973,84.6,706
2029,300,317.785398230089,49.8,676.8
2030,300,282.015486725664,41.8,628
2031,300,254.58185840708,33.1,604
2032,300,220.595132743363,29.2,530
2033,300,194.387168141593,24.2,486.8
2034,300,160.858407079646,21.8,408.2
2035,300,136.615044247788,20,398.4
2036,300,117.396017699115,18.2,300.6
2037,300,103.398230088496,17,274.8
2038,300,93.2212389380531,16,261.2
2039,300,82.1504424778761,14,228
2040,300,68.5066371681416,13,164
2041,300,57.5199115044248,12,129.8
2042,300,48.4336283185841,9.6,112.2
2043,300,37.6438053097345,9,81.6
2044,300,32.0840707964602,8,70.6
2045,300,27.070796460177,7,58.6
2046,300,23.3761061946903,7,53.8
2047,300,16.7721238938053,6,37
2048,300,13.4690265486726,6,17.8
2049,300,10.9955752212389,5.2,14.8
2050,300,8.69469026548673,5,12
2051,300,7.57743362831858,4,10
2052,300,6.51548672566372,3,9
