"years","initN","mean","lcl","ucl"
2039,8000,15519.2827582011,12428,18563
2040,8000,15489.2448650794,12285,18626
2041,8000,15459.873547619,12156,18691
2042,8000,15430.3324687831,12015,18753
2043,8000,15400.9486179894,11888,18809
2044,8000,15372.2662322751,11751,18867
2045,8000,15344.9836095238,11635,18924
2046,8000,15315.0114222222,11502,18976
2047,8000,15284.6507968254,11377,19032
2048,8000,15255.0600592593,11248,19080
2049,8000,15226.3618185185,11119,19132
2050,8000,15196.9332164021,10991,19174
2051,8000,15168.0009957672,10864,19221
2052,8000,15138.7528291005,10740.9,19262
2053,8000,15108.4184851852,10618,19308
