"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,189.42204553899,165,219
2024,100,179.04866819934,141,223
2025,100,169.31616041986,98,223
2026,100,159.873777924853,52,222
2027,100,150.988005666249,47,219
2028,100,142.214678835168,43,216
2029,100,133.85149900144,40,212
2030,100,125.908422739306,37,207
2031,100,118.166930820677,35,201
2032,100,110.841464051832,33,195
2033,100,103.614268380475,31,188
2034,100,96.8221924202313,29,181
2035,100,90.3541927917886,27,174
2036,100,84.1176588407413,26,167
2037,100,78.0968719520691,24,159
2038,100,72.4307452045887,23,151
2039,100,67.0913102038921,22,143
2040,100,62.0688106683387,20,135
2041,100,57.2298314058799,19,127
2042,100,52.7700147461799,18,119
2043,100,48.531353049092,17,110
2044,100,44.4658892991501,16,100
2045,100,40.6109650039478,15,89
2046,100,37.0084239004226,14,75
2047,100,33.6356445357856,13,57
2048,100,30.438672727695,12,45
2049,100,27.4447511727277,12,39
2050,100,24.6267097440899,11,34
2051,100,22.0494200222934,10,31
2052,100,19.5991912823371,9,28
2022,110,220,220,220
2023,110,207.536720172958,180,241
2024,110,195.869585819846,153,245
2025,110,184.338751832492,63,245
2026,110,173.572922065422,54,243
2027,110,163.441948882735,49,240
2028,110,153.485802816484,45,235
2029,110,144.210466304364,42,230
2030,110,135.08089247901,39,225
2031,110,126.5438021057,37,218
2032,110,118.363903244436,35,212
2033,110,110.487590884187,32,204
2034,110,102.819793872444,30,196
2035,110,95.8707482489523,29,188
2036,110,89.0005738105463,27,180
2037,110,82.6384771438302,25,171
2038,110,76.6366372480787,24,163
2039,110,70.6945921132517,23,154
2040,110,65.2011520634968,21,144
2041,110,59.8947372317898,20,135
2042,110,55.106073506982,19,127
2043,110,50.6097125764464,18,117
2044,110,46.3123528453599,17,107
2045,110,42.2428995572404,16,97
2046,110,38.3936636507678,15,83
2047,110,34.7993625149931,14,63
2048,110,31.508755238335,13,47
2049,110,28.2900038500837,12,39
2050,110,25.2875938457893,11.75,34
2051,110,22.5205979476092,11,31
2052,110,19.8834053990019,10,28
2022,120,240,240,240
2023,120,226.359913873284,197,263
2024,120,213.30046225678,166,266
2025,120,200.898745303025,67.75,267
2026,120,188.443668849288,57.75,264
2027,120,177.048709029354,52.75,260
2028,120,166.092479258901,48.25,256
2029,120,155.449919081811,45,250
2030,120,145.512932958815,42,243
2031,120,135.807544923546,39,236
2032,120,126.599840953905,36,228
2033,120,117.741689608988,34,219
2034,120,109.472701737416,32,210
2035,120,101.570598794598,30,201
2036,120,94.1020778302764,28,192
2037,120,86.9232951374679,27,182
2038,120,80.1580834480449,25,172
2039,120,74.0567171397745,24,163
2040,120,68.048481156293,22,152
2041,120,62.3847845902005,21,143
2042,120,57.2437916217121,20,133
2043,120,52.2700621302876,19,123
2044,120,47.7637514416459,18,113
2045,120,43.4795704825328,16,101
2046,120,39.4261133226683,15,88
2047,120,35.6212377692623,14,69
2048,120,32.0141513821199,14,48
2049,120,28.733765207039,13,39
2050,120,25.5988225008371,12,34
2051,120,22.7575709661818,11,31
2052,120,20.053015365155,10,28
