"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,179.395250295625,148,218
2024,100,160.07863618447,47.25,218
2025,100,142.578537642885,41,216
2026,100,127.906976744186,36,210
2027,100,113.37219156484,32,200
2028,100,101.010642491131,28,190
2029,100,88.9447181710682,24,180
2030,100,78.8241032715806,21,170
2031,100,70.0934174221521,18,160
2032,100,61.995861253449,15,148
2033,100,54.7886283011431,13,134
2034,100,48.1657469452109,11,120
2035,100,41.5931217973985,9,105
2036,100,36.2920772566023,8,89
2037,100,31.4223492313756,7.65000000000001,73
2038,100,26.9555577453685,7,56
2039,100,23.2616279069767,6,48
2040,100,19.4745762711864,5,39
2041,100,16.9718171068191,5,35
2042,100,14.5582380764683,4,30
2043,100,12.4630469057942,3,25.4000000000001
2044,100,10.6911706740244,3,21
2045,100,9.21570752857706,2,18
2046,100,7.66683090264091,2,13
2047,100,6.34775325187229,1,10
2048,100,5.14525029562475,1,8
2049,100,4.28143476547103,0,7
2050,100,3.47201418998818,0,6
2051,100,2.76428852975956,0,5
2052,100,2.12258573117856,0,4
2022,125,250,250,250
2023,125,225.8195785777,187.8,271
2024,125,203.240122914838,59,274.2
2025,125,180.869841966637,52.75,271
2026,125,159.295654082529,45,262.2
2027,125,138.609306409131,38.8,252.2
2028,125,122.47629499561,33,244
2029,125,108.857989464442,27,230.2
2030,125,95.4361281826163,20.9,217
2031,125,83.3329675153644,15,202.2
2032,125,73.0026338893766,12,190.2
2033,125,63.5474100087796,11,166.4
2034,125,55.3314310798946,10,146
2035,125,48.0076821773485,9,124.4
2036,125,42.2326602282704,8,107.2
2037,125,36.5711150131694,7,83
2038,125,30.8305531167691,7,62.2
2039,125,25.8450395083407,6,51.2
2040,125,21.9073748902546,5,45
2041,125,18.805531167691,5,39.2
2042,125,16.0507023705004,4,33
2043,125,13.8360403863038,3,30
2044,125,10.8329675153644,3,24
2045,125,9.18481123792801,2,19
2046,125,7.74056189640035,1,14
2047,125,6.53467954345918,1,10
2048,125,5.30158033362599,0,8
2049,125,4.33362598770852,0,7
2050,125,3.56431079894644,0,6
2051,125,2.8305531167691,0,5
2052,125,2.15144863915716,0,4
2022,150,300,300,300
2023,150,269.34169550173,220.4,325
2024,150,241.872837370242,71,327
2025,150,217.01124567474,63,324
2026,150,190.445934256055,54.85,314
2027,150,168.522058823529,45,302
2028,150,150.571366782007,38,294.3
2029,150,133.574394463668,26.175,280
2030,150,119.784602076125,19,263
2031,150,103.903979238754,15.85,248.3
2032,150,91.0051903114187,13.925,233
2033,150,80.632785467128,12,218.3
2034,150,69.0324394463668,10.175,192
2035,150,61.2318339100346,10,172.3
2036,150,51.643598615917,9,144
2037,150,44.8053633217993,8,115.3
2038,150,38.840830449827,7,97.3000000000001
2039,150,31.0553633217993,6,64
2040,150,26.7322664359862,6,54
2041,150,22.625,5,45.65
2042,150,18.3551038062284,5,37.3000000000001
2043,150,14.8395328719723,4,33
2044,150,11.7339965397924,3,28
2045,150,9.63581314878893,3,22
2046,150,8.21323529411765,2,16
2047,150,7.0090830449827,2,11
2048,150,5.46410034602076,1,8
2049,150,4.58044982698962,1,7
2050,150,3.73010380622837,0,6
2051,150,2.91522491349481,0,5
2052,150,2.18036332179931,0,4
2022,175,350,350,350
2023,175,312.424867021277,98.375,383
2024,175,271.530585106383,81.875,372.5
2025,175,242.88829787234,73.125,367
2026,175,214.363696808511,63,362
2027,175,190.214095744681,53,341.5
2028,175,166.960106382979,47,327.5
2029,175,146.869680851064,23,315
2030,175,130.784574468085,18.75,299
2031,175,112.798537234043,16.75,266.5
2032,175,96.249335106383,15,244.5
2033,175,83.7280585106383,13,222
2034,175,70.8158244680851,12,202.5
2035,175,57.9753989361702,11,166
2036,175,50.4827127659574,10,137.5
2037,175,41.4913563829787,9,89
2038,175,34.2014627659574,8,61
2039,175,30.968085106383,7,58
2040,175,25.7712765957447,6,48.5
2041,175,20.8284574468085,5,42
2042,175,16.9461436170213,5,34
2043,175,14.1695478723404,4,29.125
2044,175,11.8490691489362,4,26.5
2045,175,10.374335106383,3,22.5
2046,175,8.37300531914894,2,17.5
2047,175,6.70412234042553,2,10.5
2048,175,5.71077127659574,1.375,8
2049,175,4.72207446808511,1,7
2050,175,3.79720744680851,0,6
2051,175,2.95877659574468,0,5
2052,175,2.21010638297872,0,4
2022,200,400,400,400
2023,200,343.157777777778,101.55,424.6
2024,200,294.392222222222,91.1,425.2
2025,200,261.158888888889,80,411.8
2026,200,227.47,70.4,392.6
2027,200,205.176666666667,60.2,375.8
2028,200,175.517777777778,44.9,341.6
2029,200,158.04,20.7,332.2
2030,200,135.608888888889,17.4,321
2031,200,113.568888888889,15.2,285.6
2032,200,95.2766666666667,15,254.8
2033,200,83.0111111111111,13,258.8
2034,200,71.6244444444444,12,223.8
2035,200,59.6444444444444,11.85,175
2036,200,51.7111111111111,10,132.4
2037,200,44.2877777777778,9,104.4
2038,200,38.4588888888889,8,84.8
2039,200,30.8233333333333,7,63.2
2040,200,26.9388888888889,7,53
2041,200,23.1755555555556,6,44.3
2042,200,19.0933333333333,5,38
2043,200,14.7233333333333,4,29.6
2044,200,12.7322222222222,4,23.6
2045,200,11.3266666666667,3,20
2046,200,8.25777777777778,3,11
2047,200,6.89888888888889,2,9.59999999999999
2048,200,5.62111111111111,1,8
2049,200,4.60777777777778,0.400000000000002,7
2050,200,3.65444444444444,0,6
2051,200,2.93777777777778,0,5
2052,200,2.24777777777778,0,4
