"years","initN","mean","lcl","ucl"
2022,200,500,500,500
2023,200,454.040609137056,376.3,549
2024,200,408.822969543147,122.825,556.7
2025,200,355.76269035533,97.475,549.4
2026,200,313.395304568528,88,533.7
2027,200,281.857233502538,75.3,508
2028,200,249.002538071066,64,488.7
2029,200,218.164974619289,47.8,449
2030,200,190.423223350254,30,428.7
2031,200,174.58883248731,23.475,422
2032,200,151.57614213198,20,384
2033,200,132.605964467005,18,368
2034,200,114.681472081218,16,327.8
2035,200,102.645304568528,15,282.4
2036,200,88.8895939086294,14,261.7
2037,200,73.4593908629442,13,177.4
2038,200,64.4257614213198,12,151.5
2039,200,54.7950507614213,11,101.7
2040,200,45.8908629441624,10,85
2041,200,40.0609137055838,9,80
2042,200,34.2633248730964,8,69
2043,200,29.0869289340102,7.3,60
2044,200,25.0602791878173,7,55
2045,200,21.6230964467005,6,50
2046,200,18.9777918781726,5,46.7
2047,200,15.6973350253807,5,40.475
2048,200,13.372461928934,4,36.925
2049,200,11.0964467005076,3,16
2050,200,9.08629441624366,3,13
2051,200,7.38769035532995,2,10
2052,200,5.99492385786802,2,9
2022,225,550,550,550
2023,225,500.686411149826,436.6,599.4
2024,225,439.399825783972,136.8,589.4
2025,225,396.668989547038,119,581.8
2026,225,359.216898954704,104.6,587
2027,225,320.112369337979,80.8,558.8
2028,225,282.622822299652,64.4,547.4
2029,225,248.148083623693,43,515
2030,225,224.191637630662,28.7,477
2031,225,195.872822299652,23.75,449
2032,225,170.852787456446,20,427.8
2033,225,148.220383275261,20,398.8
2034,225,128.087979094077,18,351.6
2035,225,111.457317073171,17,310.6
2036,225,96.866724738676,15,286.8
2037,225,85.51393728223,13,236.4
2038,225,72.2857142857143,12,193.4
2039,225,64.1123693379791,11,137.4
2040,225,55.8876306620209,10,103.6
2041,225,48.0087108013937,10,84.6000000000001
2042,225,41.2038327526132,9,80.4
2043,225,33.2421602787456,8,65
2044,225,28.6419860627178,7,57.4
2045,225,23.558362369338,6.6,53
2046,225,20.133275261324,5.6,43.4
2047,225,16.4006968641115,5,36.8000000000001
2048,225,14.3623693379791,4.6,31
2049,225,11.5391986062718,4,16
2050,225,9.02526132404181,3,12
2051,225,7.46777003484321,3,10
2052,225,6.04878048780488,2,9
2022,250,600,600,600
2023,250,524.710084033613,151.025,648.3
2024,250,469.448529411765,129.925,653.2
2025,250,404.426470588235,113.475,629.6
2026,250,352.441176470588,105.4,602.3
2027,250,310.267857142857,90.525,559
2028,250,266.34243697479,45.4,537
2029,250,239.558823529412,33,520.3
2030,250,206.569327731092,28.7,482.8
2031,250,186.350840336134,26.4,452.5
2032,250,161.492647058824,22.85,433.9
2033,250,146.376050420168,22,387.3
2034,250,126.081932773109,19,358.9
2035,250,108.052521008403,18,310.6
2036,250,95.5031512605042,16,276
2037,250,81.7447478991597,14.75,240.7
2038,250,70.2268907563025,13,186.2
2039,250,57.4401260504202,12.7,111.9
2040,250,50.6922268907563,11.525,96.6
2041,250,42.6628151260504,10,81.3
2042,250,37.6207983193277,8,73.6
2043,250,32.4044117647059,8,71.3
2044,250,26.984243697479,7,63.3
2045,250,22.1649159663866,7,53.15
2046,250,18.2689075630252,6,43
2047,250,15.6292016806723,5,36.6
2048,250,12.9705882352941,4,24.775
2049,250,11.1439075630252,4,16
2050,250,9.02205882352941,3,12
2051,250,7.2531512605042,2,10
2052,250,6.07142857142857,2,9
2022,275,650,650,650
2023,275,602.826687116564,546.2,697.8
2024,275,526.947852760736,156.8,695.2
2025,275,470.682515337423,136.2,697
2026,275,416.808282208589,114.05,666.8
2027,275,376.835889570552,102.35,654.4
2028,275,322.194785276074,40,603.6
2029,275,290.924846625767,36.2,591.8
2030,275,260.941717791411,31,589.8
2031,275,221.355828220859,27,524.2
2032,275,201.314417177914,24,494.4
2033,275,174.552147239264,22,462.8
2034,275,155.835889570552,19.8,426.2
2035,275,131.826687116564,18,366
2036,275,109.469325153374,16.2,303
2037,275,96.558282208589,14.45,260
2038,275,81.5368098159509,13.2,215.2
2039,275,71.0460122699387,12,183.6
2040,275,63.3435582822086,12,134
2041,275,44.9877300613497,11,79.8
2042,275,36.3972392638037,10,70.8
2043,275,31.3972392638037,9,70.8
2044,275,26.4003067484663,8,54
2045,275,22.6610429447853,7,48.8
2046,275,19.6564417177914,7,44.6000000000001
2047,275,17.101226993865,6,35.8
2048,275,13.8680981595092,6,26.8
2049,275,11.8098159509202,5,15
2050,275,9.21165644171779,4,12
2051,275,7.87883435582822,3.2,10
2052,275,6.32822085889571,3,9
2022,300,700,700,700
2023,300,619.478515625,396.1,754.7
2024,300,541.947265625,161.05,753.1
2025,300,514.787109375,154.175,753.2
2026,300,470.19921875,135.7,717.9
2027,300,413.572265625,113.175,720
2028,300,385.3203125,99.4,674.9
2029,300,338.111328125,77.6,637.3
2030,300,280.28515625,35.7,590.6
2031,300,237.47265625,34.7,558.6
2032,300,198.2109375,24.85,527.6
2033,300,173.029296875,22,483.8
2034,300,146.810546875,20,405.5
2035,300,136.240234375,18,397.2
2036,300,121.427734375,17.7,356.5
2037,300,110.427734375,15.7,330.6
2038,300,95.75,14,285.3
2039,300,74.61328125,14,164
2040,300,60.751953125,12.7,102.55
2041,300,48.875,10.175,98.3
2042,300,44.47265625,9,89
2043,300,36.896484375,9,72.9
2044,300,32.05859375,8.7,67.3
2045,300,26.791015625,7.525,61.3
2046,300,23.130859375,7,51.6
2047,300,19.640625,6.7,44.2
2048,300,16.09375,5.7,35.9
2049,300,12.376953125,5,23.3
2050,300,9.583984375,4,13
2051,300,8.115234375,3,11
2052,300,6.45703125,3,9
