"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,192.112517017748,167,219
2024,100,184.39198556895,150,223
2025,100,176.877314413723,135,224
2026,100,169.635000866358,122,223
2027,100,162.561349909651,110,220
2028,100,155.664770786406,98,217
2029,100,149.020319191069,86,214
2030,100,142.475753112701,73,210
2031,100,136.20742902052,63,205
2032,100,130.046762914924,56,200
2033,100,124.169562365405,52,194
2034,100,118.442910096785,48.75,188
2035,100,112.824253694398,46,182
2036,100,107.384363474343,43,175
2037,100,102.167793757271,41,168
2038,100,97.0408524963489,39,160
2039,100,92.0670561152504,37,152
2040,100,87.303575583554,35,144
2041,100,82.6986033070125,34,136
2042,100,78.224339711379,32,128
2043,100,73.8842211440877,31,119
2044,100,69.6837031857224,29,110
2045,100,65.6829940097527,28,102
2046,100,61.7796548181886,27,94
2047,100,58.0193866184807,26,86
2048,100,54.3996497438055,24,79
2049,100,50.9320725760539,23,73
2050,100,47.57063046115,22,67
2051,100,44.2931266863041,21,62
2052,100,41.1212325800144,20,57
2022,110,220,220,220
2023,110,210.909084390389,183,241
2024,110,202.11523271328,164,245
2025,110,193.551699022868,147,246
2026,110,185.199814048521,131,245
2027,110,177.179080619795,116,243
2028,110,169.389162283755,99,240
2029,110,161.706332824142,76.75,236
2030,110,154.277063674685,64,231
2031,110,147.1147944221,58,226
2032,110,140.153943331529,54,220
2033,110,133.419542952536,50.5,214
2034,110,126.939875957151,48,207
2035,110,120.670443705365,45,200
2036,110,114.545086788099,43,193
2037,110,108.609100665171,41,185
2038,110,102.945165261557,39,177
2039,110,97.4466114613144,37,169
2040,110,92.1851506303658,35,160
2041,110,87.0129900159847,34,151
2042,110,81.9582140923505,32,140
2043,110,77.1607207311728,31,130
2044,110,72.5001184353005,30,119
2045,110,68.0419220679609,28,109
2046,110,63.7840263812618,27,99
2047,110,59.5925882061,26,90
2048,110,55.6164992458814,25,81
2049,110,51.7846483680099,23,74
2050,110,48.0663334364607,22,68
2051,110,44.4927287170959,21,62
2052,110,41.0296023796633,20,57
2022,120,240,240,240
2023,120,229.73599183778,200,263
2024,120,219.774333824884,178,268
2025,120,210.107563891264,158,269
2026,120,200.674543869867,139,268
2027,120,191.543657137192,116,266
2028,120,182.708343143694,79,262
2029,120,174.155671834145,66.5,258
2030,120,165.931953273769,61,253
2031,120,157.970383037783,56.75,247
2032,120,150.169213229736,53,241
2033,120,142.688099722832,50,235
2034,120,135.35115411147,48,228
2035,120,128.367367023144,45,220
2036,120,121.568840849102,43,212
2037,120,115.003976810373,41,204
2038,120,108.645674560393,39,196
2039,120,102.494431845876,37,186
2040,120,96.6041715718469,36,177
2041,120,90.9519705400036,34,166
2042,120,85.4686822310619,33,155
2043,120,80.1683839961006,31,143
2044,120,75.0445844744332,30,130
2045,120,70.1787850436406,28,117
2046,120,65.4434954211433,27,104
2047,120,60.937680459001,26,93
2048,120,56.5738265776092,25,83
2049,120,52.4195994481414,24,75
2050,120,48.4218434390374,23,68
2051,120,44.6148793222383,21.5,62
2052,120,40.9497905746186,20,57
