"years","initN","mean","lcl","ucl"
2022,200,500,500,500
2023,200,433.69587628866,131.8,542
2024,200,378.324742268041,106.35,526.2
2025,200,303.479381443299,95.2,498.8
2026,200,259.219072164948,86.6,496.4
2027,200,226.474226804124,68.8,466.2
2028,200,191.092783505155,25.6,445.4
2029,200,157.319587628866,22.6,384.4
2030,200,135.270618556701,20.6,332.8
2031,200,118.773195876289,17.15,282.2
2032,200,104.288659793814,15.8,296.4
2033,200,80.8453608247423,14,224.4
2034,200,70.8118556701031,12,152
2035,200,65.2268041237113,11,123.2
2036,200,58.4226804123711,10,93
2037,200,45.1005154639175,8.6,82.8
2038,200,38.6701030927835,8,77.2
2039,200,32.7448453608247,7,68
2040,200,27.1494845360825,6,57.6
2041,200,22.6649484536082,5,45.2
2042,200,17.6752577319588,4,40.2
2043,200,14.930412371134,3.3,28.6
2044,200,12.3788659793814,3,18.6
2045,200,10.3556701030928,2.6,16.6
2046,200,7.0180412371134,2,11.4
2047,200,5.80670103092783,1,9.40000000000001
2048,200,4.67268041237113,1,8
2049,200,3.89948453608247,0,6
2050,200,3.14432989690722,0,5.1
2051,200,2.64948453608247,0,5
2052,200,2.08247422680412,0,4
2022,225,550,550,550
2023,225,464.940476190476,134.45,583.4
2024,225,386.428571428571,110.25,562.2
2025,225,332.662698412698,92.8,561
2026,225,274.357142857143,81.65,562.6
2027,225,226.043650793651,28.95,495.8
2028,225,193.146825396825,24.8,471.6
2029,225,154.301587301587,24.2,410.8
2030,225,141.055555555556,20.1,383.6
2031,225,124.5,17,350.8
2032,225,111.238095238095,16,338
2033,225,98.3769841269841,13,274.8
2034,225,89.2460317460317,13,254.2
2035,225,77.1388888888889,12,244
2036,225,60.1468253968254,12,225
2037,225,51.3928571428571,10,186.8
2038,225,47.5674603174603,9,171.6
2039,225,37.2857142857143,8,74
2040,225,34.9960317460317,7.2,62.8
2041,225,28.5238095238095,6.2,57.65
2042,225,27.0674603174603,6,52.2
2043,225,24.2896825396825,5,48
2044,225,21.5952380952381,4,43
2045,225,13.5952380952381,4,26.8
2046,225,11.1746031746032,3,13.8
2047,225,9.67063492063492,2,11
2048,225,6.97222222222222,1.2,9.8
2049,225,5.61904761904762,1,7.4
2050,225,4.29761904761905,0,6
2051,225,3.1984126984127,0,5
2052,225,2.25793650793651,0,4
2022,250,600,600,600
2023,250,541.020833333333,462.7,644.4
2024,250,479.3625,142.45,633.1
2025,250,420.7375,118.35,603.7
2026,250,361.316666666667,110.4,581.3
2027,250,321.870833333333,106.9,539.7
2028,250,257.354166666667,79.6,497.9
2029,250,225.904166666667,36.5,471.7
2030,250,205.1,41.3,446.7
2031,250,173.7875,37,391.1
2032,250,135.4125,20.9,319.9
2033,250,103.541666666667,18.875,232.6
2034,250,93.0625,15.95,185.7
2035,250,79.9416666666667,15,160.5
2036,250,75.05,14,139.3
2037,250,60.9291666666667,12.9,115.3
2038,250,47.125,11.9,90.2
2039,250,42.4208333333333,9,86.2
2040,250,36.925,8,96.7
2041,250,29.3458333333333,7,44.3
2042,250,21.075,7,35.3
2043,250,16.1458333333333,5.9,33
2044,250,13.6041666666667,4.225,30.1
2045,250,10.9833333333333,3.9,27.1
2046,250,9.42916666666667,3,23.2
2047,250,7.57083333333333,2.9,15.2
2048,250,6.25,2,10.1
2049,250,4.8625,1.9,7.1
2050,250,4.21666666666667,1,6
2051,250,3.6,0,5.1
2052,250,2.54583333333333,0,4
2022,275,650,650,650
2023,275,519.057692307692,163.25,688.2
2024,275,446.519230769231,131.8,689.8
2025,275,360.314102564103,107.4,694.4
2026,275,284.634615384615,36.7,619.2
2027,275,249.455128205128,34.8,569.2
2028,275,224.397435897436,30.6,544.2
2029,275,183.070512820513,28,478
2030,275,171.685897435897,29,445.4
2031,275,147.596153846154,23.6,410.8
2032,275,130.74358974359,21.8,364.4
2033,275,97.4358974358974,20.2,295.8
2034,275,72.9487179487179,15.8,178.4
2035,275,53.9294871794872,13.8,98
2036,275,50.8846153846154,11.8,96
2037,275,45.6602564102564,10.8,94.4
2038,275,43.6666666666667,9.8,91
2039,275,37.0576923076923,8.5,79.8
2040,275,26.0192307692308,7.8,72
2041,275,22.3653846153846,6.6,59
2042,275,21.5192307692308,5.8,65.2
2043,275,18.25,4.8,45.8
2044,275,14.3397435897436,4.6,34.8
2045,275,9.72435897435897,2.8,15
2046,275,7.85897435897436,2.8,14.6
2047,275,7.12820512820513,1.8,14
2048,275,6.38461538461539,1.8,13.2
2049,275,4.88461538461539,1,7.40000000000001
2050,275,3.78205128205128,0.850000000000001,6
2051,275,3.17307692307692,0.800000000000001,5
2052,275,2.33974358974359,0,4
2022,300,700,700,700
2023,300,609.427083333333,303.075,731.3
2024,300,528.791666666667,175.5,724.1
2025,300,406.552083333333,145.6,642.8
2026,300,347.052083333333,133.3,668.1
2027,300,235.625,109.9,533.8
2028,300,207.5625,91.8,446.8
2029,300,171.5625,37.3,295.6
2030,300,145.760416666667,30,282.8
2031,300,124.739583333333,28.3,150.8
2032,300,113.239583333333,26.3,121.3
2033,300,100.416666666667,23.6,119.6
2034,300,80.71875,18.6,98.7
2035,300,78.0104166666667,16.3,95
2036,300,50.3645833333333,15.3,84.7
2037,300,43.1145833333333,12,80.3
2038,300,36.78125,10,69.3
2039,300,37.5,9.3,65
2040,300,35.2916666666667,9,58.3
2041,300,33.4166666666667,8,54.7
2042,300,30.84375,8,41.6
2043,300,18.2916666666667,7.3,37.8
2044,300,14.5833333333333,7,26.2
2045,300,10.53125,6,21.7
2046,300,8.46875,6,11.175
2047,300,7.0625,4,9
2048,300,5.86458333333333,3.3,8
2049,300,5,2.6,7
2050,300,4.29166666666667,2.3,5.7
2051,300,3.45833333333333,2,5
2052,300,2.83333333333333,1,4
