"years","initN","mean","lcl","ucl"
2022,200,500,500,500
2023,200,445.042079207921,375,551
2024,200,393.428217821782,121,561
2025,200,338.707920792079,94.25,548
2026,200,272.997524752475,65,477
2027,200,225.804455445545,29,459
2028,200,202.873762376238,23,455
2029,200,161.433168316832,20,397
2030,200,130.086633663366,18,337
2031,200,109.445544554455,17,295
2032,200,91.8688118811881,16,241
2033,200,76.7871287128713,14,171
2034,200,69.720297029703,13,156
2035,200,58.3638613861386,11.25,111
2036,200,49.5024752475247,10,99
2037,200,39.3663366336634,9,88
2038,200,33.2673267326733,8,84
2039,200,27.6064356435644,7,69
2040,200,24.3737623762376,6,63
2041,200,18.9628712871287,5,35
2042,200,13.8935643564356,5,24
2043,200,11.5049504950495,4,18
2044,200,10.5445544554455,3,16
2045,200,8.2029702970297,3,13
2046,200,7.25742574257426,2,13
2047,200,6.1980198019802,2,10
2048,200,5.26980198019802,1,8
2049,200,4.36138613861386,1,7
2050,200,3.57673267326733,0,5
2051,200,2.65346534653465,0,4.75
2052,200,2.0990099009901,0,4
2022,225,550,550,550
2023,225,482.167808219178,200,598.6
2024,225,403.219178082192,129.5,570.4
2025,225,348.397260273973,117.4,576
2026,225,308.054794520548,84,538.6
2027,225,260.530821917808,32.4,494.8
2028,225,226.643835616438,26.6,489.6
2029,225,189.801369863014,24.2,463.4
2030,225,152.184931506849,22.2,390.2
2031,225,127.414383561644,19.6,361.2
2032,225,115.232876712329,19,312.6
2033,225,99.4760273972603,17.2,268.8
2034,225,86.5582191780822,15.15,234.8
2035,225,74.9520547945205,14,129.6
2036,225,65.7808219178082,13,129.4
2037,225,55.1232876712329,11,92.2
2038,225,42.458904109589,8.2,79.6
2039,225,33.8253424657534,8,65.2
2040,225,28.5479452054795,6.8,59.2
2041,225,25.1095890410959,5.2,52
2042,225,22.0993150684932,5,46
2043,225,15.8835616438356,4,32.8
2044,225,12.7979452054795,3,29.4
2045,225,10.4554794520548,2.2,24
2046,225,8.13698630136986,1,18
2047,225,6.99657534246575,1,14
2048,225,5.97602739726027,0.199999999999999,8.8
2049,225,5.18493150684932,0,7.8
2050,225,4.08561643835616,0,6
2051,225,3.06506849315068,0,5
2052,225,2.3527397260274,0,4
2022,250,600,600,600
2023,250,504.16393442623,148.75,643
2024,250,428.381147540984,126,595
2025,250,377.688524590164,111.25,632
2026,250,325.459016393443,103,554
2027,250,280.176229508197,81,501
2028,250,217.495901639344,29.25,457
2029,250,185.266393442623,25.5,421
2030,250,153.790983606557,22,351
2031,250,129.434426229508,21,325
2032,250,99.9180327868852,17,260
2033,250,88.8729508196721,15,279
2034,250,70.8565573770492,13.25,177
2035,250,65.155737704918,12,166
2036,250,55.8032786885246,11,118
2037,250,46.1762295081967,10,105
2038,250,40.0409836065574,9,72
2039,250,30.3114754098361,8,58
2040,250,23.6311475409836,5,47
2041,250,21.483606557377,5,47
2042,250,18.9098360655738,5,43
2043,250,16.6065573770492,4,38
2044,250,14.8770491803279,3,38
2045,250,12.5286885245902,2,33
2046,250,10.2704918032787,2,16
2047,250,8.64344262295082,2,12
2048,250,6.10655737704918,1,9
2049,250,4.50409836065574,1,7
2050,250,3.66803278688525,1,6
2051,250,2.83606557377049,0,5
2052,250,2.26229508196721,0,4
2022,275,650,650,650
2023,275,620.617647058824,539.7,709.2
2024,275,516.117647058824,162.775,673.5
2025,275,446.882352941176,129.025,666.8
2026,275,376.154411764706,108.3,646.9
2027,275,357.764705882353,57.575,627.9
2028,275,283.426470588235,36,558.4
2029,275,260.757352941176,35.3,575.1
2030,275,217.551470588235,28.3,589.8
2031,275,163.205882352941,23.6,428.4
2032,275,125.661764705882,20,326.1
2033,275,96.1544117647059,18.3,180.5
2034,275,68.3235294117647,16.6,124.6
2035,275,46.6764705882353,12.075,92.7
2036,275,35.1102941176471,10.3,78.1
2037,275,30.6102941176471,10,65.9
2038,275,26.2573529411765,8.6,54.8
2039,275,24,8,51.4
2040,275,20.1029411764706,6.3,47.6
2041,275,15.6911764705882,5.6,26.7
2042,275,14.9117647058824,5.3,27.7
2043,275,13.6691176470588,5,27.1
2044,275,11.1838235294118,4,18
2045,275,9.33823529411765,3.3,14.4
2046,275,8.44117647058824,3,13.1
2047,275,7.64705882352941,2.3,10.7
2048,275,5.95588235294118,2,9.7
2049,275,5.14705882352941,1,8
2050,275,4.02941176470588,1,6
2051,275,3.52941176470588,0.300000000000001,5
2052,275,2.45588235294118,0,4
2022,300,700,700,700
2023,300,576.298076923077,173.875,711
2024,300,500.192307692308,160.375,686
2025,300,463.548076923077,154.625,727.5
2026,300,404.490384615385,105.25,678.5
2027,300,336.980769230769,63,626.5
2028,300,315.75,61.5,611
2029,300,280.269230769231,38,619
2030,300,246.125,30,566.5
2031,300,223.913461538462,25,578
2032,300,161.451923076923,19.5,513.5
2033,300,154.990384615385,19,503.5
2034,300,126.259615384615,17,445
2035,300,115.855769230769,16,327.5
2036,300,96.0576923076923,14.5,140.5
2037,300,86.3269230769231,12.5,137
2038,300,73.8461538461538,12.5,140.5
2039,300,57.2884615384615,10.5,105.5
2040,300,54.9807692307692,8.75,103
2041,300,48.0288461538462,6.5,99
2042,300,45.0384615384615,5,102.5
2043,300,37.7788461538462,4.5,98
2044,300,36.0769230769231,4.5,93.5
2045,300,28.5480769230769,4,71.5
2046,300,26.1153846153846,4,37
2047,300,20.0673076923077,3.5,23.5
2048,300,16.875,3,19.5
2049,300,8.61538461538461,2,17.5
2050,300,6.46153846153846,1.5,6
2051,300,4.04807692307692,1.5,5
2052,300,2.67307692307692,0.5,4
