"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,183.184627170582,156,217
2024,100,167.093434343434,52,217
2025,100,151.521109976166,44,214
2026,100,137.921206446487,39,210
2027,100,124.871495857451,35,204
2028,100,113.538531381228,32,197
2029,100,103.314521620701,29,188
2030,100,93.3822210872773,27,179
2031,100,84.6332992849847,24,169
2032,100,76.2497446373851,22,159
2033,100,68.6196515718988,20,148
2034,100,61.5705935762116,18,137
2035,100,55.1074225400068,16,126
2036,100,49.1620701395982,15,114
2037,100,43.6906140052207,13,103
2038,100,38.9097151288163,12,93
2039,100,34.5275507887867,11,82
2040,100,30.7886448757235,10,73
2041,100,27.3172738622177,9,64
2042,100,24.1066564521621,8,55
2043,100,21.1812507093406,7,44
2044,100,18.6322494609011,6.75,36
2045,100,16.2820054477358,6,29
2046,100,14.2714220860288,5,23
2047,100,12.5175065259335,4,18
2048,100,10.9139427987743,4,15.5
2049,100,9.38576779026217,3,13
2050,100,7.96737033253887,3,11.75
2051,100,6.89410963568267,2,10
2052,100,5.87251730791057,2,9
2022,125,250,250,250
2023,125,228.201801363194,195,272
2024,125,207.590981012658,63.75,272
2025,125,188.661148977605,55,270
2026,125,170.447906523856,49,264
2027,125,154.500791139241,43.25,254.3
2028,125,140.105890944499,39,246
2029,125,126.607716650438,34.25,236
2030,125,113.403298442064,31,225
2031,125,101.630720545278,27.175,210
2032,125,90.5251947419669,24,195
2033,125,80.5521543330088,21,179
2034,125,71.9773003894839,19,164
2035,125,63.9116966893866,17,149
2036,125,56.8576557935735,15,134
2037,125,50.1314508276534,13,118
2038,125,44.4384128529698,12,103
2039,125,39.4407254138267,11,91
2040,125,34.9381085686465,10,80
2041,125,30.9644595910419,9,70
2042,125,27.0138145082765,8,59
2043,125,23.5360272638754,7,50
2044,125,20.4908714703019,6,43
2045,125,17.9034201557936,6,35
2046,125,15.3285053554041,5,29.6500000000001
2047,125,13.1273734177215,4,22
2048,125,11.289252677702,4,16
2049,125,9.70277507302824,3,14
2050,125,8.2190847127556,3,12
2051,125,7.05580574488802,2,10
2052,125,5.90469814995131,1,9
2022,150,300,300,300
2023,150,271.141040874525,223,326
2024,150,245.48502851711,74,330
2025,150,223.638545627376,64,326
2026,150,199.822480988593,58,318.7
2027,150,179.606939163498,51,306
2028,150,163.376782319392,45,297
2029,150,146.283507604563,39.65,285
2030,150,130.977899239544,35,267
2031,150,118.050617870722,28.65,253
2032,150,105.180727186312,24,237.7
2033,150,92.4906131178707,19,218
2034,150,81.3856939163498,17,194
2035,150,73.4134980988593,15,178
2036,150,64.956036121673,13.5,157
2037,150,57.1018298479087,12,139.7
2038,150,50.5559648288973,11,123
2039,150,44.0709363117871,10,101.4
2040,150,38.7624762357414,9,86
2041,150,34.5913735741445,8,75.7
2042,150,29.9660171102662,8,61
2043,150,26.0217442965779,7,53
2044,150,22.8414923954373,6,46.7
2045,150,19.1198906844106,6,38.7
2046,150,16.038141634981,5,32
2047,150,13.664211026616,4,24
2048,150,11.3942490494297,4,17.7
2049,150,9.700213878327,3,14
2050,150,8.30608365019011,3,12
2051,150,7.0527566539924,2,10
2052,150,5.83412547528517,1,9
2022,175,350,350,350
2023,175,312.862785016287,247.5,382
2024,175,282.60565960912,84,385
2025,175,257.308631921824,74,378
2026,175,230.993892508143,67,363
2027,175,207.075529315961,60.925,356.3
2028,175,184.974755700326,53,340
2029,175,164.971498371336,44,327
2030,175,147.833672638436,36,307
2031,175,132.923656351792,27,293.3
2032,175,119.334283387622,20,270
2033,175,105.843444625407,17.7,260.3
2034,175,93.35667752443,16,240
2035,175,82.1685667752443,14,211.3
2036,175,73.2041938110749,13.525,189.3
2037,175,64.4285423452769,12,163
2038,175,56.3690960912052,11,130.3
2039,175,48.3607491856677,10,97.3
2040,175,41.8821254071661,9,81.5999999999999
2041,175,36.3735749185668,8,71
2042,175,30.9267100977199,7,60
2043,175,26.6815960912052,6,53.075
2044,175,23.0732899022801,6,47
2045,175,19.442996742671,5,41
2046,175,16.4543973941368,5,35.3
2047,175,13.8263436482085,4,25.3
2048,175,11.6905537459283,3,19
2049,175,9.85769543973941,3,14
2050,175,8.31331433224756,2,12
2051,175,6.91775244299674,2,10
2052,175,5.68526058631922,1,9
2022,200,400,400,400
2023,200,362.449873096447,297.7,436
2024,200,321.621827411167,93.45,436
2025,200,295.216370558376,85.35,432
2026,200,267.627538071066,76,427.6
2027,200,240.161802030457,67,419.3
2028,200,216.240482233503,56.7,416.3
2029,200,192.756979695431,44,386
2030,200,169.181789340102,27,359
2031,200,147.6875,21,336.3
2032,200,132.728426395939,19,319.3
2033,200,119.352474619289,18,306.9
2034,200,102.662753807107,15.175,273.6
2035,200,88.496192893401,14,237
2036,200,76.748730964467,13,197.6
2037,200,66.440038071066,12,167.3
2038,200,57.2477791878173,10.85,135.3
2039,200,51.4781091370558,10,110.6
2040,200,44.0142766497462,9,91.3000000000001
2041,200,38.7306472081218,8,82
2042,200,32.7030456852792,8,70
2043,200,27.1763959390863,7,57.3000000000001
2044,200,24.0364847715736,6,53
2045,200,20.4857233502538,5,47
2046,200,17.7138324873096,5,40.3000000000001
2047,200,15.2265228426396,4,33
2048,200,12.7969543147208,4,26.3000000000001
2049,200,10.4866751269036,3,15.15
2050,200,8.77918781725888,3,12
2051,200,7.06059644670051,2,10
2052,200,5.69162436548223,1,9
