"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,174.531981279251,52.25,217
2024,100,151.563572542902,45,218
2025,100,131.367784711388,38,215
2026,100,112.153666146646,32,207
2027,100,97.6119344773791,27,197
2028,100,84.7148985959438,20,187
2029,100,73.3732449297972,11,172
2030,100,61.863104524181,10,156
2031,100,51.7125585023401,9,136
2032,100,45.2496099843994,8,124
2033,100,38.4641185647426,7,99
2034,100,30.3287831513261,6,58
2035,100,24.4711388455538,5,45
2036,100,19.6989079563183,5,37
2037,100,16.2726209048362,4,32
2038,100,13.0729329173167,3,28
2039,100,10.9726989079563,3,25
2040,100,9.22503900156006,2,20
2041,100,7.79680187207488,2,16
2042,100,6.25624024960998,1,10
2043,100,5.18642745709828,0,8
2044,100,4.20202808112325,0,7
2045,100,3.15132605304212,0,6
2046,100,2.45046801872075,0,5
2047,100,1.84399375975039,0,4
2048,100,1.2792511700468,0,3
2049,100,0.84399375975039,0,2
2050,100,0.504290171606864,0,2
2051,100,0.219578783151326,0,1
2052,100,0.000390015600624025,0,0
2022,110,220,220,220
2023,110,195.229028697572,61.5,240.8
2024,110,168.217439293598,50.55,238
2025,110,145.242825607064,43,233
2026,110,123.434878587196,37,221.8
2027,110,108.596026490066,28.2,205
2028,110,91.8228476821192,14,194.8
2029,110,76.0827814569536,11.25,177.2
2030,110,61.887417218543,10,162.8
2031,110,50.8565121412804,8,140.8
2032,110,42.5645695364238,8,118.8
2033,110,36.7952538631347,7,103.8
2034,110,30.2069536423841,6.8,68.4
2035,110,24.8228476821192,6,47.8
2036,110,20.6881898454746,5,40.8
2037,110,17.5783664459161,4,35.2
2038,110,14.8438189845475,4,31
2039,110,12.6782560706402,3,27
2040,110,10.0938189845475,2,22.95
2041,110,7.71412803532009,2,16
2042,110,5.79083885209713,1,11
2043,110,4.86699779249448,1,8
2044,110,3.94646799116998,0,7
2045,110,2.97737306843267,0,5
2046,110,2.22130242825607,0,4
2047,110,1.69867549668874,0,4
2048,110,1.24061810154525,0,3
2049,110,0.795805739514349,0,2
2050,110,0.474613686534216,0,2
2051,110,0.20916114790287,0,1
2052,110,0.000551876379690949,0,0
2022,120,240,240,240
2023,120,211.218548387097,62.975,260
2024,120,184.496774193548,53,258.2
2025,120,159.704838709677,46.9,253.5
2026,120,137.6,40,247.2
2027,120,116.315322580645,32.9,227.5
2028,120,100.696774193548,14,210.1
2029,120,88.4653225806452,12,200
2030,120,74.8362903225807,10,190
2031,120,61.6346774193548,9,176.1
2032,120,52.5322580645161,8,159.2
2033,120,45.5354838709677,7,134.9
2034,120,37.8620967741935,6,104.1
2035,120,30.9846774193548,6,60.3000000000001
2036,120,25.9233870967742,5,44.1
2037,120,21.258064516129,4.45,38
2038,120,18.0645161290323,4,34
2039,120,15.1387096774194,3,30
2040,120,12.4338709677419,2,27
2041,120,9.95483870967742,2,24
2042,120,7.93225806451613,1,20
2043,120,6.18306451612903,0.975000000000001,15.1
2044,120,4.90483870967742,0,11
2045,120,3.81129032258065,0,8
2046,120,2.93951612903226,0,6
2047,120,2.08467741935484,0,4
2048,120,1.375,0,3
2049,120,0.837903225806452,0,2
2050,120,0.532258064516129,0,2
2051,120,0.238709677419355,0,1
2052,120,0,0,0
