"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,192.117141833564,167,219
2024,100,184.446229483575,150,223
2025,100,176.973216000473,136,224
2026,100,169.650626141853,123,223
2027,100,162.587009218541,110,220
2028,100,155.70072118344,99,217
2029,100,149.045024720661,87,214
2030,100,142.513414775273,74,209
2031,100,136.246555973585,64,205
2032,100,130.055116118167,57,199
2033,100,124.083808951637,52,194
2034,100,118.279617396058,49,188
2035,100,112.700946476321,46,181
2036,100,107.276054567659,43,175
2037,100,101.970705154406,41,167
2038,100,96.8888167322437,39,160
2039,100,91.9305771683516,37,152
2040,100,87.1708224790588,35,144
2041,100,82.5895877755837,34,136
2042,100,78.137788756531,32,127
2043,100,73.8348338495782,31,119
2044,100,69.6781118733041,29,110
2045,100,65.6456555407275,28,102
2046,100,61.743583461779,27,94
2047,100,57.9851515987177,26,86
2048,100,54.36738497752,24,79
2049,100,50.8854151790771,23,73
2050,100,47.5153482313893,22,67
2051,100,44.2361069390207,21,62
2052,100,41.1317704819544,20,57
2022,150,300,300,300
2023,150,286.406403711432,249,330
2024,150,272.930779549858,219,336
2025,150,260.107273811298,187,338
2026,150,247.457314801014,111,337
2027,150,235.362975108064,81,334
2028,150,223.569002459383,74,330
2029,150,212.199228648085,68,325
2030,150,201.178411462215,64,319
2031,150,190.468879490237,60,312
2032,150,180.103167387092,57,305
2033,150,170.247233194217,53.5,296
2034,150,160.789348263527,51,287
2035,150,151.440028320167,48,279
2036,150,142.491211432404,46,268
2037,150,133.972296541959,44,258
2038,150,125.726742062901,42,248
2039,150,117.731088835892,40,237
2040,150,110.151868758384,38,226
2041,150,102.925765762409,36,213
2042,150,96.0263321657475,34,201
2043,150,89.3846623937994,33,188
2044,150,82.977116559845,31,172
2045,150,76.8441925026084,30,155
2046,150,70.8253987181398,29,132
2047,150,65.3343382024147,27,107
2048,150,60.0861883291102,26,90
2049,150,54.8693732299896,25,77
2050,150,49.9965605902519,24,69
2051,150,45.3437546579222,23,62
2052,150,40.9409934416456,21,57
2022,200,400,400,400
2023,200,379.776760486851,332,439
2024,200,359.88607678455,285,447
2025,200,340.712081224579,130,448
2026,200,322.487153413854,103,447
2027,200,304.631497034806,92,441
2028,200,287.73092029683,85,435
2029,200,271.285718166858,79,426
2030,200,255.797307262396,74,416
2031,200,240.87349799733,69.75,406.700000000004
2032,200,226.381625112553,66,395
2033,200,212.260991399385,62,382
2034,200,198.563029776136,58,369
2035,200,185.630130872171,55,357
2036,200,173.464048964511,52,342
2037,200,161.846520166423,49,328
2038,200,150.408824168659,47,313
2039,200,139.80001241966,44,298
2040,200,129.788764864781,42,283
2041,200,119.975940789269,40.25,268
2042,200,110.794687490297,38,252
2043,200,102.27715248238,37,236
2044,200,93.8909786692334,35,219
2045,200,86.0630802310057,33,199
2046,200,78.3957757630329,31,176
2047,200,71.2979088396932,30,146
2048,200,64.6867179495141,28,102
2049,200,58.3002957431614,27,80
2050,200,52.4719587356786,26,69
2051,200,46.9467002514981,24,62
2052,200,41.7862537647095,23,57
2022,250,500,500,500
2023,250,471.984045746962,413,547
2024,250,444.890250178699,346,556
2025,250,419.206654753395,136.35,556
2026,250,394.728341672623,120,552
2027,250,370.892244460329,109,543
2028,250,348.389799857041,100.5,534
2029,250,327.056433166548,93,522
2030,250,306.221586847748,86.25,509
2031,250,286.165997140815,81,496
2032,250,267.336082916369,76,479
2033,250,248.842909220872,71,460
2034,250,231.880979270908,67,443
2035,250,215.471815582559,63,424
2036,250,199.520543245175,59,404
2037,250,184.595661186562,56,384
2038,250,170.938827734096,53,364
2039,250,158.171686919228,49,346
2040,250,145.192837741244,47,326
2041,250,133.194481772695,44,305
2042,250,122.100243030736,42,284
2043,250,111.592022873481,40,263
2044,250,101.583438170122,38,243
2045,250,92.22616154396,36,220
2046,250,84.0185847033595,34,198
2047,250,76.116118656183,32,168
2048,250,68.4810721944246,31,116
2049,250,61.3397927090779,29,82
2050,250,54.7645675482487,28,70
2051,250,48.6761043602573,26,62
2052,250,42.8837812723374,25,57
