"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,199.322009776786,174,225
2024,100,198.645293526786,164,235
2025,100,197.987354017857,156,243
2026,100,197.325535848214,149,250
2027,100,196.667012901786,143,255
2028,100,196.003469866071,138,261
2029,100,195.33076125,133,265
2030,100,194.668272008929,129,269
2031,100,193.991517098214,124,273
2032,100,193.330083392857,120,277
2033,100,192.6551265625,117,281
2034,100,191.983914151786,113,284
2035,100,191.313609375,110,287
2036,100,190.649107142857,106,290
2037,100,189.982593482143,103,293
2038,100,189.322938928571,100,295
2039,100,188.668892901786,98,298
2040,100,187.998885892857,95,300
2041,100,187.340352098214,92,302
2042,100,186.687214375,90,304
2043,100,186.044456517857,87,306
2044,100,185.387693973214,85,308
2045,100,184.723888348214,82,310
2046,100,184.0714596875,80,312
2047,100,183.408942946429,78,314
2048,100,182.754688348214,76,316
2049,100,182.091638973214,74,317
2050,100,181.4393075,72,319
2051,100,180.772383482143,70,320
2052,100,180.123721116071,68,322
2022,150,300,300,300
2023,150,299.224698169643,262,337
2024,150,298.4610040625,247,352
2025,150,297.693511785714,235,364
2026,150,296.932541071429,225,375
2027,150,296.181400223214,217,383
2028,150,295.403031517857,209,391
2029,150,294.647847589286,202,398
2030,150,293.889922589286,195,405
2031,150,293.1242803125,189,411
2032,150,292.364418973214,184,417
2033,150,291.627334866071,178,423
2034,150,290.862634375,173,428
2035,150,290.091064151786,168,432
2036,150,289.326093348214,164,437
2037,150,288.577746339286,159,441
2038,150,287.786948839286,155,446
2039,150,287.034624419643,151,450
2040,150,286.264390491071,147,453
2041,150,285.501400401786,143,457
2042,150,284.744957946429,139,461
2043,150,283.964290044643,136,464
2044,150,283.209368080357,132,467
2045,150,282.436605133929,129,471
2046,150,281.672899642857,126,474
2047,150,280.915466071429,122,477
2048,150,280.146735267857,119,479
2049,150,279.406944955357,117,482
2050,150,278.638965133929,114,485
2051,150,277.877684241071,111,487
2052,150,277.133699821429,108,490
2022,200,400,400,400
2023,200,399.138460446429,350,449
2024,200,398.240106026786,330,469
2025,200,397.382972946429,315,485
2026,200,396.518379553571,302,499
2027,200,395.652509553571,290,511
2028,200,394.783157455357,280,521
2029,200,393.919143348214,271,531
2030,200,393.032714821429,263,540
2031,200,392.175737008929,255,548
2032,200,391.322530892857,247,556
2033,200,390.439637678571,240,563
2034,200,389.582060848214,234,570
2035,200,388.702707901786,227,577
2036,200,387.843835892857,221,583
2037,200,386.992688035714,215,589
2038,200,386.125107008929,210,595
2039,200,385.247036205357,204,600
2040,200,384.370348571429,199,606
2041,200,383.474692008929,194,611
2042,200,382.597801919643,189,615
2043,200,381.739582098214,185,620
2044,200,380.9113815625,180,625
2045,200,380.0455125,176,629
2046,200,379.168231919643,172,633
2047,200,378.294215357143,167,638
2048,200,377.415031116071,163,642
2049,200,376.521628973214,160,645
2050,200,375.651163125,156,649
2051,200,374.801074553571,152,653
2052,200,373.933010133929,149,656
2022,250,500,500,500
2023,250,499.010765,438,560
2024,250,497.995428660714,413,586
2025,250,497.004572767857,394,606
2026,250,496.009083794643,379,623
2027,250,495.004116428571,365,637
2028,250,494.008448883929,352,650
2029,250,493.038537321429,341,662
2030,250,492.055265669643,330,673
2031,250,491.051988616071,321,684
2032,250,490.037335044643,311,694
2033,250,489.057073526786,303,703
2034,250,488.07624,294,712
2035,250,487.087789642857,287,720
2036,250,486.091377633929,279,728
2037,250,485.080002633929,272,735
2038,250,484.098609151786,265,743
2039,250,483.123553839286,258,750
2040,250,482.134083794643,252,756
2041,250,481.1635459375,246,762
2042,250,480.1673515625,240,769
2043,250,479.203067857143,234,775
2044,250,478.216978928571,228,780
2045,250,477.227029375,223,786
2046,250,476.232197232143,218,792
2047,250,475.265973616071,213,797
2048,250,474.291105848214,208,802
2049,250,473.286564419643,203,807
2050,250,472.332546607143,199,812
2051,250,471.372249776786,194,816
2052,250,470.381670178571,190,821
