"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,189.245008132332,165,219
2024,100,179.230381469818,141,223
2025,100,169.483236437462,100,223
2026,100,160.144692067227,52.25,222
2027,100,151.041244189132,47,220
2028,100,142.212617226702,43,216
2029,100,133.826299731229,40,211
2030,100,125.748950294725,37,206
2031,100,117.806946511172,35,200
2032,100,110.462389406051,33,194
2033,100,103.341676183225,31,188
2034,100,96.7898743814237,29,181
2035,100,90.3720282382254,27,174
2036,100,84.1319254593902,26,167
2037,100,78.1842376948011,24,159
2038,100,72.6307604018872,23,152
2039,100,67.2466922748613,22,144
2040,100,62.1769935748809,20,135
2041,100,57.3626702887266,19,127
2042,100,52.894781465204,18,119
2043,100,48.6656400318372,17,110
2044,100,44.6592120289303,16,101
2045,100,40.8015509107058,15,90
2046,100,37.1565733467142,14,76
2047,100,33.7576276660784,13,58
2048,100,30.4904719059649,12.25,45
2049,100,27.5505819519904,12,39
2050,100,24.7341044629777,11,34
2051,100,22.1057722254905,10,31
2052,100,19.6263279925252,9,28
2022,150,300,300,300
2023,150,281.485097942849,245,328
2024,150,263.720090570807,201,332
2025,150,246.528979147651,77.75,331
2026,150,230.071736993611,68,325
2027,150,214.33964052517,62,319
2028,150,199.934915397037,57,312
2029,150,185.793600365092,53,303
2030,150,173.04961209015,49,293
2031,150,160.10298041143,45,282
2032,150,148.633267218985,42,273
2033,150,137.597468932107,39,261
2034,150,126.893342343607,37,248
2035,150,117.146150740715,34,236
2036,150,108.010724566454,32,225
2037,150,99.3648458892087,30,212
2038,150,91.0893158042547,28,199
2039,150,83.4235589412343,26,187
2040,150,76.1788422382925,25,174
2041,150,69.5698149968405,23,162
2042,150,63.5438724285614,22,151
2043,150,57.7094713192445,20,138
2044,150,52.1432458049568,19,125
2045,150,47.0750807414168,18,112
2046,150,42.5144018114161,17,99
2047,150,38.1320209927684,16,80
2048,150,33.9976918486274,15,50
2049,150,30.337692199677,14,40
2050,150,26.9013462753633,13,35
2051,150,23.709585410377,12,31
2052,150,20.698272835779,11,28
2022,200,400,400,400
2023,200,373.176944563816,325,436
2024,200,346.905908895574,242,441
2025,200,323.206768371293,99,439
2026,200,299.249376880103,88,430
2027,200,277.388547486034,79,421
2028,200,256.189449935539,71,410
2029,200,235.605715513537,65,395
2030,200,216.833777395789,60,382
2031,200,199.993575418994,55,366
2032,200,183.821658788139,51,351
2033,200,168.369789428449,46,332
2034,200,154.537666523421,43,312
2035,200,141.864030941126,39,296
2036,200,129.339428448646,36,276
2037,200,117.759475719811,34,259
2038,200,107.183089815213,31,240.6
2039,200,97.3307907176622,29,221
2040,200,88.0966910184787,27,205
2041,200,79.6733132788999,25,186
2042,200,72.0488611946712,23,169.6
2043,200,64.4218521701762,22,152
2044,200,57.7915126772669,20,136
2045,200,51.6720240653202,19,121
2046,200,45.9107219596046,18,104
2047,200,41.027481736141,17,87
2048,200,36.1149119037387,15,58
2049,200,31.8097335625269,14,42
2050,200,28.0427159432746,13.6,36
2051,200,24.499935539321,13,32
2052,200,21.1449505801461,12,28
2022,250,500,500,500
2023,250,463.293291231924,403,543
2024,250,427.807477576423,139,550
2025,250,396.962749405089,118,545
2026,250,365.438769906645,105,536
2027,250,337.48123741534,95.5,527
2028,250,309.839511257551,86,514
2029,250,285.494005125389,78,494
2030,250,261.026450668131,70.3,475
2031,250,238.556379278785,64,457.8
2032,250,219.583607907743,59,436
2033,250,199.943437671609,53,412
2034,250,182.234761120264,48,388
2035,250,165.895021050705,43,361.8
2036,250,149.366419549698,39,333.8
2037,250,135.437305509793,35,308
2038,250,122.234761120264,31,283
2039,250,110.625663554823,29,257
2040,250,99.2452407102325,26,233
2041,250,88.5139575324913,24,207.8
2042,250,79.2379187259747,22.8,183
2043,250,70.7379644883763,21,160
2044,250,62.3661449752883,19,142
2045,250,55.2731100128135,18,125.8
2046,250,48.8611111111111,17,109
2047,250,42.1557294526817,16,86
2048,250,37.4602324730002,15,68.8000000000002
2049,250,32.9309902983709,13,47
2050,250,28.3506772835438,12.55,37
2051,250,24.6225059491122,11.8,32
2052,250,20.9913051436939,11,28
