"years","initN","mean","lcl","ucl"
2022,200,400,400,400
2023,200,369.113824289406,318,434
2024,200,338.570736434109,107,439
2025,200,309.582364341085,92.5,433
2026,200,283.333397932817,81,429
2027,200,259.542312661499,73,418
2028,200,237.400516795866,65,406
2029,200,215.747028423773,59,389
2030,200,196.471511627907,54,374.1
2031,200,178.661434108527,47,358
2032,200,162.549031007752,42.675,341
2033,200,146.373255813953,38,316
2034,200,131.502260981912,34,288
2035,200,116.970025839793,30,263
2036,200,105.256395348837,26,242.1
2037,200,94.8488372093023,23,221
2038,200,85.3593669250646,21,199
2039,200,75.9143410852713,19,175
2040,200,67.6976744186046,18,156
2041,200,60.0764857881137,16,134
2042,200,53.3360465116279,15,120
2043,200,46.9177648578811,14,104
2044,200,41.6914728682171,13,91
2045,200,37.1275839793282,12,81
2046,200,32.5956718346253,11,71
2047,200,28.5831395348837,10,59
2048,200,24.959819121447,9,45
2049,200,21.5361757105943,8,30
2050,200,18.5222868217054,7.25,24.025
2051,200,15.7713178294574,7,21
2052,200,13.4539405684755,6,19
2022,225,450,450,450
2023,225,412.209974471189,355,492
2024,225,376.809080962801,116,491
2025,225,345.328318745441,101,489.9
2026,225,315.961797957695,92,478
2027,225,289.109865061999,82,466.9
2028,225,263.968271334792,74.275,453
2029,225,241.769967177243,66,441
2030,225,219.562180889861,58,431
2031,225,200.07640408461,50,411
2032,225,182.195386579139,43,391.9
2033,225,165.880014587892,36,371.9
2034,225,150.286196207148,31,351
2035,225,135.42788110868,27.55,319.9
2036,225,121.907002188184,24.55,289.9
2037,225,109.213530269876,22,264
2038,225,97.5842450765864,20,234.9
2039,225,87.2062363238512,18,206
2040,225,77.2975018234865,17,176.9
2041,225,67.9497629467542,16,151.9
2042,225,60.0168672501824,14,130
2043,225,52.2456236323851,13.275,111
2044,225,45.7687819110139,12,96.9000000000001
2045,225,39.1307439824945,11,86
2046,225,33.9930707512764,11,76
2047,225,28.7348650619985,10,64
2048,225,24.9456601021152,9,49
2049,225,21.2445295404814,8,31
2050,225,18.5495076586433,7,24
2051,225,15.8962436177972,7,21
2052,225,13.2580233406273,6,19
2022,250,500,500,500
2023,250,460.319886670264,399,541
2024,250,422.183756071236,133,549
2025,250,387.012412304371,114,543
2026,250,354.324473826228,102.05,541
2027,250,321.244063680518,92,527
2028,250,292.165677280086,82,512
2029,250,266.688882892607,72,492.8
2030,250,241.558958445764,64,471.8
2031,250,217.521316783594,54,452
2032,250,198.613869400971,45,430
2033,250,173.755126821371,34.2,394.6
2034,250,155.678764166217,28.8,365.6
2035,250,141.605639503508,25,336
2036,250,127.468159740961,24,309
2037,250,114.195358877496,22,283.8
2038,250,102.216810577442,20,249.8
2039,250,90.843766864544,18.5,208.8
2040,250,80.2830545062062,17,176.8
2041,250,71.3814085267134,16,154
2042,250,61.7956017269293,15,128.8
2043,250,53.6229087965461,13,113
2044,250,46.1148138154344,12,98
2045,250,39.6412574203994,12,84
2046,250,34.1551538046411,11,74
2047,250,30.0070156502968,10,65
2048,250,25.5503237992445,9,50
2049,250,22.2808958445764,8,33.8
2050,250,18.7335402050729,7,25
2051,250,15.8000539665407,7,21
2052,250,13.4410415542364,6,19
2022,275,550,550,550
2023,275,503.980448950036,435,601
2024,275,463.410028964518,140,604
2025,275,418.369840695148,123,606
2026,275,378.392107168718,110,591
2027,275,347.383236784938,98,575
2028,275,310.454561911658,86,564
2029,275,282.487146994931,77,547
2030,275,255.670166545981,67,519
2031,275,232.604815351195,57,493
2032,275,208.810101375815,40,465
2033,275,189.641202027516,33,436
2034,275,168.382693700217,28,408
2035,275,148.186640115858,26,374
2036,275,133.141383055757,24,341
2037,275,118.513034033309,21.75,302
2038,275,105.891564083997,20,263
2039,275,93.0713251267198,18,227
2040,275,83.7067342505431,17,191
2041,275,74.2530774800869,16,156
2042,275,64.4871469949312,15,130
2043,275,54.808472121651,14,113
2044,275,47.1605720492397,13,100
2045,275,40.8113685734975,12,89
2046,275,35.3044895003621,11.25,78
2047,275,30.218320057929,10,69
2048,275,25.7999637943519,10,61
2049,275,22.1299782766112,9,38
2050,275,18.9469587255612,8,25
2051,275,16.0868935553946,8,21
2052,275,13.4804489500362,7,19
2022,300,600,600,600
2023,300,548.221789883268,460,655
2024,300,498.093142023346,147,659.3
2025,300,451.008998054475,130,658.3
2026,300,414.050097276265,119.925,642.3
2027,300,381.240515564202,109,637.3
2028,300,344.14810311284,97,619.6
2029,300,309.69236381323,87.7,580.6
2030,300,279.71060311284,74,559
2031,300,251.821011673152,58,523.9
2032,300,227.37986381323,43.7,502.9
2033,300,202.607733463035,36.525,482
2034,300,184.806906614786,31,460
2035,300,165.150048638132,29,421.3
2036,300,146.959143968872,26,376.6
2037,300,130.988813229572,24,334.3
2038,300,114.83390077821,21,300.3
2039,300,101.396887159533,20,245.3
2040,300,87.9678988326848,18.75,196.3
2041,300,78.0500972762646,17,170.6
2042,300,66.647859922179,16,134
2043,300,60.1456712062257,14.35,118
2044,300,53.584873540856,13.925,110
2045,300,45.7198443579767,13,94
2046,300,38.4803015564202,12,86
2047,300,31.9012645914397,11,73
2048,300,27.1308365758755,10,61
2049,300,23.0313715953307,9,46
2050,300,18.9854085603113,8,25
2051,300,16.1070038910506,8,21
2052,300,13.488326848249,7,19
