"years","initN","mean","lcl","ucl"
2022,200,400,400,400
2023,200,352.967261904762,107.325,432.9
2024,200,309.137896825397,91.025,431.9
2025,200,265.053571428571,79.775,412.7
2026,200,239.91369047619,68.1,396
2027,200,214.568452380952,59.125,380.7
2028,200,183.123015873016,51,361.9
2029,200,158.231150793651,22.425,341.9
2030,200,137.293650793651,20.1,313.9
2031,200,116.063492063492,17,291.8
2032,200,102.464285714286,15,272.4
2033,200,91.1646825396825,13.025,251.7
2034,200,79.1101190476191,12,229.7
2035,200,67.656746031746,11,183.8
2036,200,56.593253968254,10,146.1
2037,200,48.2232142857143,9,111.275
2038,200,41.9494047619048,7.1,82.8
2039,200,34.8303571428571,7,69.9
2040,200,29.7569444444444,6,58.9
2041,200,26.0287698412698,6,50
2042,200,21.6359126984127,5,41.225
2043,200,17.9365079365079,5,37
2044,200,13.5,4.05,31.9
2045,200,11.1289682539683,4,26
2046,200,9.71031746031746,3,22.9
2047,200,7.55456349206349,2,15
2048,200,6.22519841269841,1,9
2049,200,5.08730158730159,1,7.45
2050,200,4.00496031746032,0,6
2051,200,2.96329365079365,0,5
2052,200,2.22718253968254,0,4
2022,225,450,450,450
2023,225,397.390718562874,122.2,489.2
2024,225,353.200598802395,100.6,492.8
2025,225,319.5,86.8,474.8
2026,225,286.476047904192,77,447.4
2027,225,254.517964071856,65,458
2028,225,218.252994011976,48.8,438.6
2029,225,183.625748502994,24.8,396.4
2030,225,160.368263473054,19.8,381.8
2031,225,140.955089820359,17.6,353.2
2032,225,122.482035928144,16,332.4
2033,225,101.875748502994,14,282.6
2034,225,83.6526946107784,13,234.4
2035,225,71.4236526946108,12,175.4
2036,225,62.5179640718563,11,152.4
2037,225,53.6182634730539,10,129.8
2038,225,43.5943113772455,8,83.4
2039,225,32.311377245509,8,65.6
2040,225,28.5553892215569,7,56.8
2041,225,24.0119760479042,6,48.4
2042,225,18.8922155688623,6,42.4
2043,225,14.7080838323353,5,30.4
2044,225,11.937125748503,4,24.4
2045,225,10.2215568862275,3,21.4
2046,225,8.38173652694611,3,13
2047,225,7.18413173652695,2,10.4
2048,225,5.53892215568862,2,8
2049,225,4.90419161676647,1,7
2050,225,4.08233532934132,0,6
2051,225,3.23353293413174,0,5
2052,225,2.48203592814371,0,4
2022,250,500,500,500
2023,250,449.376436781609,373.8,541
2024,250,375.195402298851,116.45,518.8
2025,250,327.258620689655,97.9,497.6
2026,250,291.272988505747,93,482.8
2027,250,255.67816091954,77.6,492.6
2028,250,223.10632183908,27.2,451.4
2029,250,197.408045977011,23.2,416.2
2030,250,169.408045977011,21.6,400.8
2031,250,135.126436781609,19,349.2
2032,250,120.42816091954,18.3,312.8
2033,250,103.873563218391,14.6,288.6
2034,250,88.2155172413793,12,261.6
2035,250,82.6724137931034,11.3,256.8
2036,250,70.2011494252874,10,207.6
2037,250,59.2758620689655,9.6,152.8
2038,250,46.9195402298851,9,111.8
2039,250,34.8936781609195,8,91.8000000000001
2040,250,28.9913793103448,7.6,59.4
2041,250,25.0287356321839,7,50.4
2042,250,20.7931034482759,5.15,40
2043,250,17.5373563218391,5,33
2044,250,12.816091954023,4,23.4
2045,250,10.6810344827586,3,19.4
2046,250,9.81609195402299,3,18.4
2047,250,8.0316091954023,2,12.8
2048,250,6.26436781609195,1.6,10.4
2049,250,5.06896551724138,1,8
2050,250,4.30172413793103,1,6
2051,250,3.44827586206897,0,5
2052,250,2.36494252873563,0,4
2022,275,550,550,550
2023,275,496.094594594595,398,594.1
2024,275,451.608108108108,124.675,621.3
2025,275,394.679054054054,116.225,605.4
2026,275,351.587837837838,98.025,576
2027,275,321.108108108108,84.3,539.9
2028,275,287.878378378378,71.4,508.7
2029,275,240.496621621622,48.5,516.4
2030,275,203.35472972973,25.125,423.3
2031,275,172.591216216216,21.3,386.8
2032,275,149.003378378378,16.825,368.7
2033,275,115.466216216216,15.3,324.6
2034,275,89.3175675675676,12.3,202.1
2035,275,71.0168918918919,11.3,110.4
2036,275,54.9459459459459,10.3,102.7
2037,275,43.0878378378378,9.3,88.8
2038,275,36.625,8.525,72.4
2039,275,31.3581081081081,7.3,63.9
2040,275,28.3040540540541,6.3,52.8
2041,275,22.2905405405405,6,43
2042,275,20.0641891891892,5,40.4
2043,275,17.1790540540541,4,35.5
2044,275,14.3040540540541,3.3,25.55
2045,275,12.4189189189189,3,22.7
2046,275,10.4054054054054,2,19.4
2047,275,8.07094594594595,2,9
2048,275,6.90878378378378,1.3,8
2049,275,4.65202702702703,1,6.7
2050,275,3.68243243243243,0,6
2051,275,2.92567567567568,0,5
2052,275,2.13175675675676,0,4
2022,300,600,600,600
2023,300,502.870535714286,151.25,628.5
2024,300,404.424107142857,122.375,640.5
2025,300,364.9375,114,631
2026,300,314.459821428571,88.5,594
2027,300,266.665178571429,68,592.5
2028,300,225.754464285714,30.875,531
2029,300,207.482142857143,28,489
2030,300,186.776785714286,26.5,475
2031,300,166.401785714286,23.25,462
2032,300,140.674107142857,20.5,390.5
2033,300,96.9419642857143,19,280
2034,300,81.53125,14.375,155.5
2035,300,69.96875,14,124.5
2036,300,61.8080357142857,12.375,120
2037,300,50.1830357142857,11,98.625
2038,300,45.1428571428571,9.5,96.5
2039,300,29.9017857142857,9,80
2040,300,25.5669642857143,8,69.5
2041,300,24.0580357142857,7,65
2042,300,21.8258928571429,6,52
2043,300,20.2857142857143,5,49.5
2044,300,15.1607142857143,5,32
2045,300,11.2098214285714,4,22.75
2046,300,8.72321428571429,3.5,16.75
2047,300,7.92857142857143,3,16.5
2048,300,6.90625,1.625,11.5
2049,300,5.72321428571429,1,9
2050,300,4.75446428571429,1,8
2051,300,3.32142857142857,0,5
2052,300,2.33928571428571,0,4
