"years","initN","mean","lcl","ucl"
2022,200,500,500,500
2023,200,455.093855218855,384.1,545
2024,200,416.266414141414,123.775,552
2025,200,381.157828282828,111,546
2026,200,346.390852974186,100,540
2027,200,318.074775533109,89,529.8
2028,200,290.011363636364,81.075,518
2029,200,262.964365881033,70,501.8
2030,200,237.323092031425,60.1,481
2031,200,214.15867003367,49,462
2032,200,192.864618406285,40,439.8
2033,200,172.346661054994,32,409.8
2034,200,154.412037037037,29,370
2035,200,138.112373737374,26.5,333.9
2036,200,123.92803030303,23,309
2037,200,110.622755331089,21.275,280
2038,200,99.5464365881032,20,245
2039,200,88.648569023569,18,209.9
2040,200,77.34455667789,17,168.9
2041,200,68.827581369248,15,141
2042,200,59.7366722783389,14,121
2043,200,52.2664141414141,14,110
2044,200,46.5116442199776,13,100
2045,200,40.2408810325477,12,88
2046,200,35.1944444444444,11,77
2047,200,31.0333894500561,10,68
2048,200,25.7014590347924,9,46.9000000000001
2049,200,21.7704826038159,8.32500000000002,30
2050,200,18.2401795735129,8,25
2051,200,15.5307239057239,7,21
2052,200,13.2781986531987,6,19
2022,225,550,550,550
2023,225,501.116020114943,425,598
2024,225,451.887392241379,137,599
2025,225,414.638649425287,122,598
2026,225,381.822557471264,110.325,591
2027,225,347.641163793103,101,574.9
2028,225,318.449712643678,89,563
2029,225,287.159662356322,78,542
2030,225,257.216235632184,64,518.7
2031,225,231.153017241379,52.775,497.6
2032,225,205.065912356322,38.775,459.8
2033,225,183.04220545977,31.775,429.8
2034,225,165.200969827586,28.55,393.8
2035,225,146.080639367816,26,364.7
2036,225,130.941630747126,23,334
2037,225,115.893139367816,21,300.9
2038,225,102.443606321839,19,248.9
2039,225,91.1892959770115,18.25,215
2040,225,80.6408045977011,17,176
2041,225,70.2367097701149,16,147
2042,225,63.2907686781609,15,130
2043,225,56.4283405172414,14,114
2044,225,47.4903017241379,13,101.9
2045,225,40.2720905172414,12,89.9250000000001
2046,225,35.941091954023,11,80
2047,225,31.0668103448276,11,70
2048,225,27.0644755747126,10,57.9000000000001
2049,225,22.8433908045977,9,35.225
2050,225,18.6623563218391,8,25
2051,225,15.7934626436782,7,21
2052,225,13.3732040229885,7,19
2022,250,600,600,600
2023,250,552.337078651685,478.7,654.3
2024,250,504.334737827715,150.175,666
2025,250,458.255149812734,130,653.3
2026,250,416.311329588015,119,643.3
2027,250,381.322565543071,109,629.3
2028,250,345.030430711611,90.85,613.3
2029,250,313.529260299625,77,602
2030,250,284.677200374532,66.35,573
2031,250,252.037453183521,46,540.6
2032,250,226.540730337079,38,506.6
2033,250,199.137874531835,31.175,475
2034,250,176.652387640449,28,439.6
2035,250,158.419475655431,26,408.6
2036,250,142.743211610487,24,378.3
2037,250,126.077715355805,22.925,336.3
2038,250,110.260767790262,21,283.3
2039,250,96.4927434456929,19,228.9
2040,250,85.5173220973783,18,184.9
2041,250,74.5929307116105,16,152.6
2042,250,62.6907771535581,15,120.3
2043,250,53.627808988764,14,110
2044,250,46.2195692883895,13,95
2045,250,39.8506554307116,12,86
2046,250,35.2977528089888,12,78
2047,250,30.1828183520599,10,68.15
2048,250,26.001638576779,10,58
2049,250,21.936329588015,9,35
2050,250,19.186095505618,8,25
2051,250,15.9426498127341,8,21
2052,250,13.2750468164794,7,18
2022,275,650,650,650
2023,275,580.548788265306,191.175,703.7
2024,275,532.511160714286,161.15,703.7
2025,275,487.577168367347,143,707.7
2026,275,437.686543367347,128,693
2027,275,397.379783163265,112.3,676.7
2028,275,359.597895408163,100,655.7
2029,275,331.741709183673,86.3,635.4
2030,275,295.778698979592,71,600.4
2031,275,268.270089285714,41.825,583
2032,275,241.079400510204,36.3,559.7
2033,275,218.542410714286,32,530.7
2034,275,194.610969387755,30,488.2
2035,275,168.60618622449,27,449.4
2036,275,148.849170918367,25,405.2
2037,275,130.036033163265,23,363.7
2038,275,119.270727040816,21.325,342.6
2039,275,102.590880102041,19,245.200000000001
2040,275,90.9540816326531,18,167.4
2041,275,81.1600765306122,17,154
2042,275,70.5615433673469,15.3,126.7
2043,275,59.8577806122449,14,114
2044,275,50.6332908163265,13.3,103.85
2045,275,45.0545280612245,12,93
2046,275,38.5341198979592,12,85.85
2047,275,33.2876275510204,11,78
2048,275,28.8883928571429,10,70
2049,275,23.9668367346939,9,54.4000000000001
2050,275,20.0892857142857,8,29
2051,275,16.9339923469388,7,21
2052,275,13.4888392857143,7,19
2022,300,700,700,700
2023,300,634.908564814815,540,759
2024,300,590.170138888889,172,771.3
2025,300,533.068287037037,151.675,767
2026,300,484.881558641975,138,760.6
2027,300,438.003858024691,119.175,730.700000000001
2028,300,394.874228395062,105.775,726.6
2029,300,364.536651234568,92,712.6
2030,300,328.989969135802,72.625,682.3
2031,300,297.547453703704,46.35,652.6
2032,300,266.200617283951,38,618.3
2033,300,235.971450617284,32.7,573.6
2034,300,206.691743827161,30,536.9
2035,300,182.48225308642,26.35,477.6
2036,300,159.914351851852,26,437.6
2037,300,137.558641975309,24,384.8
2038,300,120.959104938272,22,315.2
2039,300,104.985725308642,22,250.2
2040,300,87.5597993827161,19,184.400000000001
2041,300,78.0351080246914,18,158.975
2042,300,66.6261574074074,17,132
2043,300,57.2608024691358,15,119.825
2044,300,47.9718364197531,14,102
2045,300,41.9656635802469,13,91.3000000000001
2046,300,36.3811728395062,12.525,82.6000000000001
2047,300,30.5019290123457,12,71.3000000000001
2048,300,26.6072530864198,11,64
2049,300,22.2565586419753,10,31
2050,300,18.5864197530864,9,24
2051,300,16.3128858024691,8,21
2052,300,13.724537037037,7.7,19
