"years","initN","mean","lcl","ucl"
2022,100,200,200,200
2023,100,187.195759266017,162,219
2024,100,174.893753583902,128,221
2025,100,163.02006333733,50.5,221
2026,100,151.927983110045,45,218
2027,100,141.746833133504,41,214
2028,100,132.060626596466,38,209
2029,100,122.557518375645,35,203
2030,100,113.737228275035,32,196
2031,100,105.313324297555,30,189
2032,100,97.4366431215138,28,181
2033,100,90.0107126101235,26,174
2034,100,82.9107738622739,24,165
2035,100,76.3041755721212,23,157
2036,100,70.1394398686337,21,149
2037,100,64.3003049575145,20,140
2038,100,58.8652908825523,18,132
2039,100,53.8141648855758,17,123
2040,100,48.9588633164781,16,114
2041,100,44.5026911849033,15,105
2042,100,40.2071365271334,14,96
2043,100,36.3054918417349,13,87
2044,100,32.7369350466559,12,78
2045,100,29.5133321169786,11,68
2046,100,26.6073932648699,10,56
2047,100,23.7699786269092,10,39
2048,100,21.2823137673982,9,31
2049,100,18.9779361935047,8,26
2050,100,16.7998227597352,7,23
2051,100,14.8378316738779,7,20
2052,100,12.9569475577334,6,19
2022,150,300,300,300
2023,150,277.593865554186,241,327
2024,150,257.058120792642,87,329
2025,150,238.26948421352,72,327
2026,150,220.162581776809,64,321
2027,150,202.36081350147,58,311
2028,150,186.233407604058,53,303
2029,150,171.26751682943,48,292
2030,150,157.309922252773,44,281
2031,150,144.207855314307,40,270
2032,150,131.215772257514,37,257
2033,150,119.102493600076,34,242
2034,150,108.592064094055,31,226
2035,150,98.5174931260074,28,212
2036,150,89.9046885370247,26,198
2037,150,81.6745283018868,24,184
2038,150,73.7506636958377,22,169
2039,150,66.3680904522613,20,155
2040,150,59.6602351379539,18.9,141
2041,150,53.6824926519389,17,128
2042,150,48.1936806674884,16,115
2043,150,42.9667440978477,14,103
2044,150,38.3124822224329,13,91
2045,150,33.9415473594387,12,79
2046,150,29.7905091495212,11,64
2047,150,26.282236654973,10,47
2048,150,23.2116952687968,9,33
2049,150,20.538636579122,9,28
2050,150,17.9637337631554,8,24
2051,150,15.7441452545748,7,21
2052,150,13.5374277045605,7,19
2022,200,400,400,400
2023,200,370.194823733863,321,436
2024,200,339.669873386296,109,440
2025,200,311.887723435948,94.175,434.3
2026,200,286.89498510427,82.925,428
2027,200,264.525074478649,75,420
2028,200,243.248758689176,67,408
2029,200,221.126675769613,60,391
2030,200,201.696437437934,54,372.3
2031,200,183.117738331678,48,359.3
2032,200,167.168632075472,44,341
2033,200,151.009061569017,38,321
2034,200,135.401005461768,34,299.3
2035,200,122.30635551142,30,278.6
2036,200,109.948485600794,26,257
2037,200,98.9304865938431,24,234
2038,200,89.3105759682224,21,212
2039,200,80.1407025819265,19.925,190
2040,200,71.2256082423039,18,167
2041,200,63.2779294935452,16.85,145
2042,200,55.4706429990069,15,124
2043,200,49.2679990069513,14,109
2044,200,43.6598808341609,13,97
2045,200,38.383813306852,12,84
2046,200,33.6124006951341,11,73
2047,200,29.0834781529295,10,62
2048,200,25.2591236345581,9,47
2049,200,21.5530660377358,9,30
2050,200,18.8372020854022,8,25
2051,200,16.0144612711023,7,21
2052,200,13.5620655412115,6.77500000000003,19
2022,250,500,500,500
2023,250,458.099367422246,392,541
2024,250,422.629151291513,130.65,550
2025,250,386.823141802847,113.3,546
2026,250,351.710068529257,100,542
2027,250,322.780311017396,88,533
2028,250,294.532683183975,80.55,518
2029,250,270.036768581972,72,512.4
2030,250,244.889035318925,64,487
2031,250,220.180284659989,54,460
2032,250,199.166710595677,42.6,446.4
2033,250,180.72799156563,36.8,412
2034,250,160.997232472325,31,385.4
2035,250,143.834607274644,27,357.4
2036,250,128.159725882973,24,324
2037,250,115.241302055878,22,293.4
2038,250,103.586584080127,20,258
2039,250,92.7751713231418,18.25,224.4
2040,250,81.0589088033738,17,187
2041,250,69.6557722720084,16,153
2042,250,61.584475487612,14,129.4
2043,250,53.8189246178176,13,112
2044,250,47.8190564048498,12,101
2045,250,40.969557195572,11,88
2046,250,35.0491565629942,10,77.7
2047,250,30.2869003690037,10,67.4000000000001
2048,250,25.6399578281497,9,53
2049,250,21.7503953610965,8,33
2050,250,18.744069583553,7,25
2051,250,16.0343964153927,7,21
2052,250,13.2878228782288,6,19
